Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2520,2373,2497,2637,2636,2479,2785,2853,2911,2662,2818,2745,3029,3111,3043,2660,2577,2802,3105,2573,2921,2376,2324,2413,2155,2479,2229,2285,2457,2129,2740,1933,2168,2193,1878,2272,1770,1788,2048,1576,2043,1461,1854,1731,1428,1800,1212,1253,1263,1094,1495,980,1173,1131,1053,1166,1001,889,923,676,1041,559,596,606,501,638,447,531,415,262,455,181,256,272,236,360,164,165,201,104,220,78,84,109,75,77,51,45,41,25,126,133497,Bhamo,MMR001010
 Yes - some difficulty,7,-,4,3,4,4,9,9,16,9,15,15,10,11,8,12,9,7,6,11,10,12,9,10,8,7,10,11,6,8,17,11,8,15,10,22,10,16,15,15,30,15,25,26,19,45,24,28,18,33,43,28,37,37,36,40,38,31,21,34,38,32,21,23,36,29,26,40,30,15,54,23,40,25,29,40,19,22,30,14,35,14,22,11,19,15,9,10,10,9,32,1779,Bhamo,MMR001010
 Yes - a lot of difficulty,1,1,-,1,4,2,9,2,3,8,5,4,4,5,3,6,1,1,5,3,2,1,4,4,2,1,2,3,1,-,3,1,5,3,5,1,4,3,3,1,5,-,3,4,-,4,1,2,6,-,6,1,5,5,3,7,7,5,5,4,2,3,1,6,1,4,1,3,4,5,8,6,3,3,1,9,4,5,8,3,10,2,5,5,4,5,3,1,3,1,16,325,Bhamo,MMR001010
 Yes - cannot remember/concentrate at all,20,-,2,3,1,9,5,6,2,8,3,9,4,4,6,2,2,4,3,1,3,4,2,4,1,5,3,1,2,2,5,3,4,2,4,4,3,3,3,3,6,3,2,5,-,2,1,5,2,1,1,3,2,4,2,7,-,5,3,-,1,2,1,3,-,5,2,2,-,3,2,-,-,1,2,1,3,2,3,2,7,-,2,1,3,5,1,-,1,4,8,276,Bhamo,MMR001010
 Total,2548,2374,2503,2644,2645,2494,2808,2870,2932,2687,2841,2773,3047,3131,3060,2680,2589,2814,3119,2588,2936,2393,2339,2431,2166,2492,2244,2300,2466,2139,2765,1948,2185,2213,1897,2299,1787,1810,2069,1595,2084,1479,1884,1766,1447,1851,1238,1288,1289,1128,1545,1012,1217,1177,1094,1220,1046,930,952,714,1082,596,619,638,538,676,476,576,449,285,519,210,299,301,268,410,190,194,242,123,272,94,113,126,101,102,64,56,55,39,182,135877,Bhamo,MMR001010
