Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,7526,8134,8361,9097,9473,8613,9323,9372,9145,9411,9755,9552,10767,11240,10709,9650,9454,9162,10322,8601,10232,8167,8712,8400,7803,8751,7606,7813,8138,7266,8728,6777,7217,7088,6477,7863,6087,6269,7403,6144,7332,5079,7221,6631,5507,7565,5796,5631,6057,4871,6071,4520,4946,5194,4354,5060,4177,3662,3811,3125,3988,2424,2782,2758,2281,2986,1960,2426,1766,1246,1909,1020,1149,1263,1042,1739,984,744,919,470,678,426,458,448,324,404,277,168,127,87,411,486882,Bago,MMR007001
 Yes - some difficulty,24,22,14,9,11,17,30,31,29,25,36,32,34,48,40,28,23,27,32,20,27,11,11,21,13,16,17,19,20,19,19,12,27,15,15,10,15,15,17,22,28,19,26,21,17,24,32,30,29,25,32,23,37,39,29,59,34,30,48,49,50,32,45,51,52,72,51,58,57,32,70,46,47,57,43,113,59,41,63,42,77,42,49,48,40,53,40,27,30,16,89,3096,Bago,MMR007001
 Yes - a lot of difficulty,10,3,3,6,6,5,11,12,13,15,26,14,19,27,14,13,6,10,15,7,13,11,6,13,4,5,7,13,11,10,9,6,6,9,2,7,7,5,10,4,9,2,12,1,6,11,10,6,12,4,9,10,9,7,7,7,13,6,6,3,12,2,6,15,5,8,9,10,8,7,19,7,9,11,13,15,10,12,14,9,14,11,7,15,13,12,11,6,9,13,37,892,Bago,MMR007001
 Yes - cannot remember/concentrate at all,6,7,8,13,6,7,16,18,11,4,15,15,14,10,12,9,5,9,14,4,14,16,5,2,7,3,-,6,7,4,5,4,8,6,5,3,5,6,4,5,7,2,6,6,6,10,4,9,1,3,10,9,2,4,2,2,3,5,3,3,3,2,6,5,2,4,1,4,10,3,7,-,3,3,4,9,7,3,3,6,4,5,3,4,5,7,5,5,2,2,22,564,Bago,MMR007001
 Total,7566,8166,8386,9125,9496,8642,9380,9433,9198,9455,9832,9613,10834,11325,10775,9700,9488,9208,10383,8632,10286,8205,8734,8436,7827,8775,7630,7851,8176,7299,8761,6799,7258,7118,6499,7883,6114,6295,7434,6175,7376,5102,7265,6659,5536,7610,5842,5676,6099,4903,6122,4562,4994,5244,4392,5128,4227,3703,3868,3180,4053,2460,2839,2829,2340,3070,2021,2498,1841,1288,2005,1073,1208,1334,1102,1876,1060,800,999,527,773,484,517,515,382,476,333,206,168,118,559,491434,Bago,MMR007001
