Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,811,850,983,1110,1060,1133,1098,1142,1158,1019,1163,800,1013,985,959,947,859,858,1165,766,1223,745,944,901,813,1207,834,826,1031,696,1248,606,777,662,531,990,735,710,918,608,975,491,656,531,474,827,573,467,655,434,903,397,470,396,358,473,425,308,387,194,555,221,211,228,141,291,121,141,124,61,252,41,55,56,43,90,43,33,48,19,88,19,23,15,9,22,12,18,1,10,20,50289,Mineyu(ST),MMR016011
 Yes - some difficulty,14,25,19,26,10,10,7,11,3,6,5,5,6,7,7,3,7,4,10,6,9,4,9,10,4,7,7,8,6,8,15,11,5,6,6,19,21,13,13,11,17,14,15,8,16,28,22,13,20,20,58,26,21,33,17,47,41,37,38,10,91,57,44,44,23,57,26,45,24,8,53,15,16,19,12,28,13,9,16,5,31,3,10,5,4,7,3,6,2,7,16,1583,Mineyu(ST),MMR016011
 Yes - a lot of difficulty,9,6,2,-,2,-,1,2,2,3,2,-,-,3,-,2,2,-,5,3,-,1,3,1,-,4,1,4,3,1,6,3,1,-,-,2,2,2,4,-,2,1,3,2,3,2,4,2,3,1,6,4,3,-,4,5,8,2,4,4,15,4,6,9,3,7,3,7,1,3,16,7,4,6,2,3,2,3,6,1,19,1,4,-,2,2,1,2,2,2,16,304,Mineyu(ST),MMR016011
 Yes - cannot remember/concentrate at all,7,1,-,-,1,3,1,3,2,-,-,2,2,-,1,1,2,1,2,2,6,5,1,2,-,3,2,-,1,1,2,1,1,3,-,1,2,1,2,-,3,1,-,-,-,1,2,1,1,-,4,-,2,-,2,2,3,2,4,2,6,1,4,2,2,4,3,2,3,-,3,-,-,1,1,2,1,2,4,1,7,1,-,1,-,-,-,-,-,1,8,155,Mineyu(ST),MMR016011
 Total,841,882,1004,1136,1073,1146,1107,1158,1165,1028,1170,807,1021,995,967,953,870,863,1182,777,1238,755,957,914,817,1221,844,838,1041,706,1271,621,784,671,537,1012,760,726,937,619,997,507,674,541,493,858,601,483,679,455,971,427,496,429,381,527,477,349,433,210,667,283,265,283,169,359,153,195,152,72,324,63,75,82,58,123,59,47,74,26,145,24,37,21,15,31,16,26,5,20,60,52331,Mineyu(ST),MMR016011
