Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3121,3140,3206,3494,3585,3667,3783,3622,3401,3504,3779,3623,3587,3934,3638,3462,3039,3257,3597,2886,3310,2696,2736,2795,2600,3341,2564,2680,2999,2709,3327,2699,2810,2784,2199,2952,2359,2256,2564,2248,2705,1799,2523,2069,1996,2330,1860,1844,2163,1780,2247,1690,1909,1924,1623,2186,1569,1430,1590,1232,1729,1076,1006,888,725,855,585,492,414,281,513,240,282,322,341,549,296,231,301,184,290,179,147,175,154,132,91,72,48,48,128,175196,Kangyidaunt,MMR017002
 Yes - some difficulty,19,22,22,8,6,7,14,15,12,15,26,22,31,22,16,18,14,17,10,9,18,12,7,11,15,15,16,19,9,12,26,14,21,22,13,23,15,15,19,23,34,19,26,19,17,38,33,21,26,29,29,30,47,37,27,43,35,24,42,45,36,27,32,42,25,40,24,27,12,13,28,12,24,26,28,73,32,25,39,19,51,22,34,29,26,26,13,9,8,7,28,2108,Kangyidaunt,MMR017002
 Yes - a lot of difficulty,21,10,1,1,2,2,2,5,9,9,4,7,4,7,10,4,-,4,4,3,6,3,1,1,3,5,2,2,2,-,2,4,4,6,3,5,4,3,2,2,2,4,4,4,1,4,4,-,6,5,6,2,1,4,1,5,6,2,8,4,9,4,1,3,2,4,3,4,2,3,2,3,6,6,4,8,4,5,7,2,11,4,2,2,7,7,8,4,3,2,8,382,Kangyidaunt,MMR017002
 Yes - cannot remember/concentrate at all,7,6,6,-,1,5,6,7,7,6,6,4,8,3,3,4,5,6,4,2,8,2,3,7,4,9,3,1,4,1,4,4,6,2,3,4,3,3,1,2,2,2,5,3,1,2,2,1,3,2,6,3,2,1,-,2,-,4,5,2,9,2,2,2,1,4,-,2,2,4,4,2,6,1,2,4,1,1,4,2,5,2,-,3,3,5,3,1,1,1,7,304,Kangyidaunt,MMR017002
 Total,3168,3178,3235,3503,3594,3681,3805,3649,3429,3534,3815,3656,3630,3966,3667,3488,3058,3284,3615,2900,3342,2713,2747,2814,2622,3370,2585,2702,3014,2722,3359,2721,2841,2814,2218,2984,2381,2277,2586,2275,2743,1824,2558,2095,2015,2374,1899,1866,2198,1816,2288,1725,1959,1966,1651,2236,1610,1460,1645,1283,1783,1109,1041,935,753,903,612,525,430,301,547,257,318,355,375,634,333,262,351,207,357,207,183,209,190,170,115,86,60,58,171,177990,Kangyidaunt,MMR017002
