Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3329,3470,3760,4376,4007,4214,4041,4007,4651,3635,5118,3466,4514,4050,3515,4026,3439,2971,4344,2432,4771,2110,2587,2579,2113,4310,2186,2101,2678,1971,5339,1653,1867,1629,1545,3913,1793,1560,1970,1315,4437,1302,1634,1685,1289,3591,1405,1145,1426,994,4115,1016,1191,1271,1035,2109,1142,811,827,478,2709,482,465,551,431,1159,366,379,286,197,1148,155,173,210,149,404,155,90,139,56,440,46,51,71,49,104,38,18,31,13,178,171001,Tantyan,MMR015004
 Yes - some difficulty,3,11,6,8,2,2,1,3,3,2,5,2,5,5,4,4,3,10,6,1,14,3,5,9,3,21,5,5,7,6,28,4,3,6,2,13,3,6,8,3,14,1,4,6,8,12,4,2,11,-,33,3,7,13,4,21,10,12,8,8,85,19,21,10,13,55,15,18,26,15,107,27,20,22,15,52,11,16,26,10,76,8,10,13,13,12,15,5,7,6,61,1230,Tantyan,MMR015004
 Yes - a lot of difficulty,5,4,3,1,1,1,1,1,4,-,2,3,4,4,4,3,3,2,2,6,13,3,2,4,1,11,-,6,6,2,16,2,2,2,6,8,-,4,3,-,5,4,1,-,1,3,1,1,3,-,4,-,2,1,1,1,2,-,-,-,7,-,-,-,2,5,2,-,3,-,11,2,3,3,4,2,2,4,2,1,6,2,2,2,3,4,-,1,2,2,28,280,Tantyan,MMR015004
 Yes - cannot remember/concentrate at all,11,5,1,2,1,1,1,2,4,-,5,1,-,2,3,3,3,4,10,1,12,4,7,6,4,21,3,5,7,2,25,7,4,2,5,10,3,5,3,2,17,1,1,1,-,8,1,2,1,1,3,-,1,2,-,7,3,-,-,1,6,-,4,-,-,-,1,1,-,-,2,-,-,2,1,2,2,1,2,-,5,2,-,-,-,2,-,2,1,2,9,294,Tantyan,MMR015004
 Total,3348,3490,3770,4387,4011,4218,4044,4013,4662,3637,5130,3472,4523,4061,3526,4036,3448,2987,4362,2440,4810,2120,2601,2598,2121,4363,2194,2117,2698,1981,5408,1666,1876,1639,1558,3944,1799,1575,1984,1320,4473,1308,1640,1692,1298,3614,1411,1150,1441,995,4155,1019,1201,1287,1040,2138,1157,823,835,487,2807,501,490,561,446,1219,384,398,315,212,1268,184,196,237,169,460,170,111,169,67,527,58,63,86,65,122,53,26,41,23,276,172805,Tantyan,MMR015004
