Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1058,1165,1152,1305,1246,1112,1162,1175,1155,1244,1188,1093,1145,1131,1094,1080,1076,1147,1225,1080,1149,1052,960,948,930,942,863,908,973,859,1030,824,854,794,759,867,696,707,718,632,695,632,762,745,721,807,582,536,539,558,720,466,554,537,563,547,435,367,403,305,381,277,242,249,217,232,151,137,131,97,124,67,109,80,93,93,79,70,72,45,69,30,36,42,36,27,24,12,17,10,19,55240,Kyauktalongyi(ST),MMR014001
 Yes - some difficulty,16,16,8,3,1,1,4,-,5,3,3,4,5,4,2,3,2,4,5,-,3,1,2,2,3,2,4,7,3,3,6,2,2,2,3,3,3,6,3,6,4,7,8,4,3,10,6,6,13,9,18,12,20,17,20,21,22,12,16,15,29,15,16,20,17,25,19,14,15,15,28,15,13,36,30,24,15,21,17,15,19,14,11,11,10,10,6,8,7,1,5,899,Kyauktalongyi(ST),MMR014001
 Yes - a lot of difficulty,8,3,3,1,-,-,-,1,2,1,2,2,1,3,5,-,1,1,3,2,2,2,3,-,2,-,-,-,2,2,3,-,2,2,4,3,-,1,1,-,-,2,1,-,1,2,-,1,2,-,4,2,-,1,1,2,2,2,2,2,1,-,-,3,-,2,2,2,2,-,5,1,4,3,2,4,5,2,1,1,1,4,-,1,1,2,1,2,-,2,2,151,Kyauktalongyi(ST),MMR014001
 Yes - cannot remember/concentrate at all,2,-,-,2,3,-,-,3,1,1,3,1,1,2,-,6,-,-,-,2,2,4,3,3,1,1,-,3,2,2,3,-,2,-,3,2,5,2,4,1,-,-,1,-,4,2,1,3,2,2,1,1,3,4,3,-,2,2,1,-,-,-,-,-,-,1,2,-,2,-,-,2,-,-,2,1,1,2,-,-,1,-,1,1,1,2,2,2,-,-,2,127,Kyauktalongyi(ST),MMR014001
 Total,1084,1184,1163,1311,1250,1113,1166,1179,1163,1249,1196,1100,1152,1140,1101,1089,1079,1152,1233,1084,1156,1059,968,953,936,945,867,918,980,866,1042,826,860,798,769,875,704,716,726,639,699,641,772,749,729,821,589,546,556,569,743,481,577,559,587,570,461,383,422,322,411,292,258,272,234,260,174,153,150,112,157,85,126,119,127,122,100,95,90,61,90,48,48,55,48,41,33,24,24,13,28,56417,Kyauktalongyi(ST),MMR014001
