Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3219,3263,3593,3933,3989,3851,4138,3963,3940,4120,4076,3931,4333,4382,4006,3831,3708,3507,3860,3136,3837,2793,3012,2927,2559,3229,2568,2687,3080,2525,3345,2381,2641,2736,2272,3044,2263,2320,2704,2251,2860,1790,2562,2270,2008,2697,1926,1840,2121,1567,2201,1435,1639,1715,1399,1822,1412,1157,1252,942,1419,781,870,917,746,1060,604,728,557,352,609,277,342,398,287,535,337,175,275,111,232,126,139,147,102,140,84,54,46,33,178,181229,Kyaikto,MMR011009
 Yes - some difficulty,4,11,16,17,14,8,15,13,15,15,16,15,10,12,9,16,10,11,8,13,17,10,9,11,9,13,10,12,15,13,18,13,22,15,9,21,27,19,19,23,32,25,32,30,34,42,28,30,21,43,60,34,41,47,35,55,37,42,44,33,69,46,32,47,50,64,42,50,42,31,51,27,36,33,32,82,38,27,37,15,41,18,21,23,33,22,26,16,6,10,53,2418,Kyaikto,MMR011009
 Yes - a lot of difficulty,23,24,5,5,6,3,11,10,6,5,6,8,6,6,10,6,8,8,4,4,4,7,2,3,4,4,5,7,4,3,5,5,1,8,4,4,1,5,3,-,6,3,7,5,4,1,7,2,7,2,6,6,3,9,8,9,6,4,6,4,10,4,7,7,6,8,7,3,6,2,6,4,4,3,6,14,8,7,9,2,9,4,5,7,10,9,12,5,3,1,9,545,Kyaikto,MMR011009
 Yes - cannot remember/concentrate at all,9,2,5,5,6,11,9,3,9,4,6,9,2,7,7,7,6,6,8,2,8,3,3,4,2,3,5,2,1,1,3,2,2,2,5,6,6,1,1,2,4,-,3,4,5,6,1,3,3,4,3,4,2,3,2,2,1,3,1,-,8,1,3,2,2,4,3,3,2,2,8,1,3,1,2,6,4,1,3,4,7,1,4,3,3,3,2,4,-,2,9,340,Kyaikto,MMR011009
 Total,3255,3300,3619,3960,4015,3873,4173,3989,3970,4144,4104,3963,4351,4407,4032,3860,3732,3532,3880,3155,3866,2813,3026,2945,2574,3249,2588,2708,3100,2542,3371,2401,2666,2761,2290,3075,2297,2345,2727,2276,2902,1818,2604,2309,2051,2746,1962,1875,2152,1616,2270,1479,1685,1774,1444,1888,1456,1206,1303,979,1506,832,912,973,804,1136,656,784,607,387,674,309,385,435,327,637,387,210,324,132,289,149,169,180,148,174,124,79,55,46,249,184532,Kyaikto,MMR011009
