Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2563,2745,3027,3159,3123,3118,3285,3664,3147,3371,3565,3213,3566,3884,3588,3354,3020,3487,3571,3043,3696,3028,2939,3114,2967,3391,2805,3175,3355,3097,3828,2853,3060,3005,2624,3327,2493,2670,2911,2703,3168,2385,2825,2468,2222,3117,2090,2249,2300,1881,2402,1858,1872,1893,1771,2091,1513,1655,1544,1186,1596,986,1111,1058,1056,1203,771,1012,690,458,877,458,542,548,458,783,344,412,430,219,388,183,168,192,127,180,86,91,62,52,198,185763,Minbu,MMR009007
 Yes - some difficulty,20,10,11,7,8,11,12,10,7,12,9,10,16,11,17,7,6,2,9,8,9,4,6,6,2,7,9,5,7,6,9,1,7,9,9,18,9,9,8,7,11,7,17,9,9,13,10,19,14,18,25,15,13,20,11,24,26,31,30,27,42,21,26,20,24,45,44,41,32,29,61,31,43,41,28,54,34,31,42,33,44,22,35,21,24,27,16,14,12,9,35,1680,Minbu,MMR009007
 Yes - a lot of difficulty,12,3,3,5,2,4,5,7,7,8,6,6,9,10,4,3,7,5,1,5,5,5,4,4,3,4,1,3,2,1,4,2,4,2,1,4,2,2,1,-,5,1,8,1,3,4,2,3,2,2,1,3,-,2,2,3,4,4,3,3,4,1,3,6,3,7,5,4,4,4,13,1,9,11,5,9,6,7,6,7,18,3,6,8,11,8,3,7,7,4,10,422,Minbu,MMR009007
 Yes - cannot remember/concentrate at all,6,2,2,2,4,4,8,6,4,5,4,1,4,3,4,2,6,5,2,2,5,3,4,2,6,1,2,2,2,5,2,3,1,4,3,7,-,4,5,3,4,-,2,3,2,3,2,1,2,1,1,3,5,1,1,1,3,3,5,1,5,2,2,4,4,5,3,2,4,1,3,-,4,7,3,3,3,7,8,2,11,1,4,4,4,6,4,6,2,2,17,317,Minbu,MMR009007
 Total,2601,2760,3043,3173,3137,3137,3310,3687,3165,3396,3584,3230,3595,3908,3613,3366,3039,3499,3583,3058,3715,3040,2953,3126,2978,3403,2817,3185,3366,3109,3843,2859,3072,3020,2637,3356,2504,2685,2925,2713,3188,2393,2852,2481,2236,3137,2104,2272,2318,1902,2429,1879,1890,1916,1785,2119,1546,1693,1582,1217,1647,1010,1142,1088,1087,1260,823,1059,730,492,954,490,598,607,494,849,387,457,486,261,461,209,213,225,166,221,109,118,83,67,260,188182,Minbu,MMR009007
