Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,6548,6337,6479,6960,7166,6997,7177,7367,7005,7148,7217,6884,7679,8271,7717,6675,6623,6809,7118,6129,6873,5601,5830,5940,5349,6148,5207,5459,5728,5303,6698,4732,5328,5159,4410,5487,4587,4841,5045,4438,5237,3854,4728,4403,3977,4828,3584,3887,3937,3312,4358,3021,3163,3098,3022,3159,2593,2427,2410,2012,2599,1597,1652,1749,1669,1876,1416,1421,1060,809,1190,641,753,761,712,836,534,474,537,305,509,234,254,226,210,229,118,100,74,69,251,344344,Kalay,MMR014005
 Yes - some difficulty,7,7,6,9,6,16,17,22,30,29,31,22,21,29,17,23,13,16,14,12,16,11,13,20,15,27,22,27,26,22,38,26,34,25,20,38,17,24,26,14,27,20,26,28,30,48,33,32,43,43,65,35,39,35,38,45,44,31,51,32,62,36,30,47,31,54,53,32,33,29,56,28,41,30,32,59,38,25,40,23,54,23,22,22,20,26,18,7,7,10,38,2579,Kalay,MMR014005
 Yes - a lot of difficulty,2,1,2,7,7,6,8,9,8,13,7,10,14,19,11,9,6,12,8,6,9,6,15,10,9,14,9,13,11,7,18,12,13,17,8,10,9,4,4,3,7,3,8,7,1,8,6,7,9,11,12,10,21,17,8,16,12,9,12,12,18,5,7,18,11,22,12,7,10,2,18,6,8,13,13,15,11,7,8,8,23,5,13,11,11,9,2,6,4,-,12,877,Kalay,MMR014005
 Yes - cannot remember/concentrate at all,5,2,4,7,8,11,14,9,8,8,13,6,8,12,13,5,8,10,12,13,12,3,6,12,12,19,17,12,14,12,19,6,10,8,18,13,6,7,9,6,12,3,7,10,3,17,8,11,12,7,18,6,11,6,8,12,7,3,8,8,13,2,4,3,5,8,5,9,4,5,11,2,4,8,11,13,5,4,6,10,5,4,6,3,8,4,6,5,2,-,24,773,Kalay,MMR014005
 Total,6562,6347,6491,6983,7187,7030,7216,7407,7051,7198,7268,6922,7722,8331,7758,6712,6650,6847,7152,6160,6910,5621,5864,5982,5385,6208,5255,5511,5779,5344,6773,4776,5385,5209,4456,5548,4619,4876,5084,4461,5283,3880,4769,4448,4011,4901,3631,3937,4001,3373,4453,3072,3234,3156,3076,3232,2656,2470,2481,2064,2692,1640,1693,1817,1716,1960,1486,1469,1107,845,1275,677,806,812,768,923,588,510,591,346,591,266,295,262,249,268,144,118,87,79,325,348573,Kalay,MMR014005
