Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3313,3442,3630,3638,3847,4155,4149,4137,3924,4085,4326,4046,4240,4429,3835,3764,3230,3262,3337,2886,3666,2693,2718,2755,2737,3428,2634,2910,3190,2676,3570,2702,3009,2998,2485,3338,2601,2537,2783,2573,2941,2067,2811,2269,2061,2603,2062,1951,2201,1991,2424,1848,2004,2209,1808,2315,1819,1584,1777,1295,1785,1144,1173,1143,1021,1250,851,735,526,336,682,312,335,372,335,645,313,230,302,186,301,178,209,172,137,163,95,72,52,50,181,191004,Einme,MMR017015
 Yes - some difficulty,29,12,14,9,14,11,16,24,12,24,19,14,28,28,24,29,9,13,17,6,20,13,7,12,7,16,9,8,10,13,15,13,17,14,9,15,10,13,17,15,22,17,20,21,18,32,14,17,34,22,42,20,35,35,27,45,44,37,34,26,58,26,40,48,46,46,48,34,35,21,46,29,34,34,43,44,35,34,40,24,58,38,37,33,32,42,21,15,14,9,48,2279,Einme,MMR017015
 Yes - a lot of difficulty,6,3,-,-,3,5,4,10,7,5,4,11,11,8,7,13,7,4,5,4,5,3,-,3,4,1,3,3,4,3,3,3,2,3,2,5,3,3,1,2,3,4,1,3,3,1,2,2,-,2,9,6,8,5,1,7,4,5,4,3,2,5,7,8,4,7,6,4,5,1,2,-,2,3,4,19,2,-,12,6,12,8,8,7,7,13,8,7,3,6,20,444,Einme,MMR017015
 Yes - cannot remember/concentrate at all,6,3,2,5,2,11,11,6,11,6,8,4,5,8,8,7,4,3,3,5,11,2,4,3,-,3,2,2,9,5,7,4,1,2,1,10,1,5,3,3,5,3,-,3,-,4,1,3,2,2,6,2,1,2,2,1,5,2,2,3,6,-,1,3,4,7,2,2,2,2,4,1,5,4,2,2,-,4,6,4,13,2,4,4,8,8,2,6,3,3,15,374,Einme,MMR017015
 Total,3354,3460,3646,3652,3866,4182,4180,4177,3954,4120,4357,4075,4284,4473,3874,3813,3250,3282,3362,2901,3702,2711,2729,2773,2748,3448,2648,2923,3213,2697,3595,2722,3029,3017,2497,3368,2615,2558,2804,2593,2971,2091,2832,2296,2082,2640,2079,1973,2237,2017,2481,1876,2048,2251,1838,2368,1872,1628,1817,1327,1851,1175,1221,1202,1075,1310,907,775,568,360,734,342,376,413,384,710,350,268,360,220,384,226,258,216,184,226,126,100,72,68,264,194101,Einme,MMR017015
