Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4257,4271,4406,4735,4518,4395,4330,4165,4071,3854,4182,3862,4228,4377,3933,3458,3343,3295,3872,3326,3964,3119,3393,3350,3109,3652,3047,3120,3538,2977,4422,2685,3386,3329,2719,3814,2857,2641,3449,2500,3646,2042,2943,2599,2174,3150,2039,1825,2213,1551,2518,1307,1630,1552,1327,1799,1393,1074,1193,785,1577,596,714,676,520,924,398,503,380,200,576,143,208,198,158,314,151,108,153,63,165,39,65,66,55,84,55,45,21,29,125,194018,Myawady,MMR003005
 Yes - some difficulty,26,25,26,17,11,8,11,6,13,11,15,20,14,11,9,10,10,5,7,6,6,8,8,7,7,11,11,10,10,7,15,3,16,7,11,16,11,7,15,3,13,11,14,11,9,22,8,15,21,14,9,14,14,17,18,20,17,16,25,19,37,16,9,18,12,25,15,18,14,4,33,5,7,10,7,26,6,4,12,4,23,5,5,1,3,7,4,3,2,10,26,1128,Myawady,MMR003005
 Yes - a lot of difficulty,3,3,4,2,10,3,4,3,7,4,6,3,3,8,2,8,5,3,2,6,4,5,4,6,3,6,2,1,5,3,3,3,5,3,4,1,2,1,3,2,1,1,1,-,2,7,1,2,2,2,6,3,3,4,4,-,3,-,3,1,4,3,4,4,3,9,3,3,4,1,9,1,2,2,2,1,2,-,3,2,4,-,2,2,-,6,2,-,1,3,7,290,Myawady,MMR003005
 Yes - cannot remember/concentrate at all,3,2,4,3,1,5,6,4,9,4,3,2,6,3,6,3,5,4,-,2,5,4,1,-,-,5,2,2,3,-,4,3,4,3,3,6,-,2,3,2,3,1,1,2,1,3,1,2,-,-,-,-,2,2,3,1,-,1,1,-,2,1,-,2,2,3,-,-,1,-,5,-,1,1,2,4,-,-,1,-,3,1,-,1,-,2,-,-,1,-,4,188,Myawady,MMR003005
 Total,4289,4301,4440,4757,4540,4411,4351,4178,4100,3873,4206,3887,4251,4399,3950,3479,3363,3307,3881,3340,3979,3136,3406,3363,3119,3674,3062,3133,3556,2987,4444,2694,3411,3342,2737,3837,2870,2651,3470,2507,3663,2055,2959,2612,2186,3182,2049,1844,2236,1567,2533,1324,1649,1575,1352,1820,1413,1091,1222,805,1620,616,727,700,537,961,416,524,399,205,623,149,218,211,169,345,159,112,169,69,195,45,72,70,58,99,61,48,25,42,162,195624,Myawady,MMR003005
