Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3413,3502,3436,3828,4134,3940,4049,4059,3744,4062,4069,4318,4101,4445,4322,4227,3652,3855,4117,3545,4376,3678,3741,3609,3735,4493,3832,3967,4214,3918,4741,3543,4030,3902,3356,4370,3285,3427,3601,3119,3832,2800,3531,3068,2676,3667,2785,2801,2773,2461,3134,2327,2438,2488,2359,2806,1902,1890,1792,1632,1910,1374,1342,1303,1193,1380,968,1104,687,495,887,456,591,541,463,766,371,416,492,280,420,255,248,258,209,209,132,118,75,47,270,228177,Aunglan,MMR009016
 Yes - some difficulty,36,27,13,26,15,12,9,17,30,31,39,30,25,29,18,18,12,14,10,15,13,18,14,14,20,14,14,18,21,27,30,18,20,39,28,44,31,24,32,34,47,43,58,55,68,99,64,83,88,99,121,102,95,123,122,147,90,101,125,111,126,93,119,117,127,130,135,137,93,90,152,82,101,99,78,188,91,104,109,78,147,88,85,80,69,72,43,34,33,23,65,5728,Aunglan,MMR009016
 Yes - a lot of difficulty,24,3,10,2,5,9,3,9,9,9,11,19,13,10,5,9,5,7,7,5,7,2,4,5,6,5,4,2,2,-,5,2,6,8,2,3,4,6,7,3,6,4,5,4,6,8,7,9,5,4,12,4,5,9,6,12,9,11,5,10,14,11,10,13,10,18,9,14,10,9,21,16,12,18,7,28,18,13,31,7,18,20,18,23,14,23,9,8,7,10,32,869,Aunglan,MMR009016
 Yes - cannot remember/concentrate at all,12,3,4,5,1,5,3,2,6,4,6,10,6,4,6,5,5,4,6,5,5,6,3,2,6,8,3,4,5,5,7,7,5,3,4,8,6,5,5,1,6,2,3,7,2,7,3,4,6,2,7,6,4,5,3,7,3,4,3,5,4,2,2,5,4,3,5,7,3,1,1,6,5,6,4,8,11,6,5,4,6,2,10,9,5,3,5,10,4,2,11,448,Aunglan,MMR009016
 Total,3485,3535,3463,3861,4155,3966,4064,4087,3789,4106,4125,4377,4145,4488,4351,4259,3674,3880,4140,3570,4401,3704,3762,3630,3767,4520,3853,3991,4242,3950,4783,3570,4061,3952,3390,4425,3326,3462,3645,3157,3891,2849,3597,3134,2752,3781,2859,2897,2872,2566,3274,2439,2542,2625,2490,2972,2004,2006,1925,1758,2054,1480,1473,1438,1334,1531,1117,1262,793,595,1061,560,709,664,552,990,491,539,637,369,591,365,361,370,297,307,189,170,119,82,378,235222,Aunglan,MMR009016
