Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,7486,8784,9245,9783,9922,9772,9721,9450,9684,8987,10502,9583,10994,10794,9883,8864,7079,6621,7110,5586,6576,5090,5495,5464,4760,5788,4835,4845,5437,4444,6440,4507,5311,5047,4573,5998,4639,4788,5765,4604,6418,3973,5698,5144,4632,6316,4547,4443,5095,3800,6026,3461,4285,4408,3609,4896,3792,3204,3332,2354,4514,2026,2457,2577,2045,3053,1694,2015,1571,924,2354,770,998,976,844,1500,736,562,694,285,892,266,333,321,263,368,188,167,110,95,405,409692,Hpa-an,MMR003001
 Yes - some difficulty,309,293,170,124,84,54,52,66,44,50,52,36,51,49,44,46,25,21,20,29,31,26,26,32,26,34,33,31,29,23,63,20,31,39,33,53,41,45,54,44,100,45,81,82,104,139,101,109,134,101,199,122,132,148,138,207,176,154,176,124,290,139,168,171,174,261,202,196,154,85,334,91,166,140,131,246,130,86,183,67,229,64,90,113,69,114,52,62,35,21,161,9329,Hpa-an,MMR003001
 Yes - a lot of difficulty,103,61,40,23,22,19,15,22,18,16,26,19,19,15,14,12,11,11,11,14,15,8,11,6,8,15,4,7,7,6,27,6,16,11,6,21,2,15,12,8,18,3,10,11,6,13,10,6,10,13,35,4,9,15,12,19,16,5,15,10,26,12,14,19,10,30,14,19,20,10,51,8,21,20,16,40,17,14,27,4,55,16,18,22,15,30,16,10,12,8,56,1592,Hpa-an,MMR003001
 Yes - cannot remember/concentrate at all,53,27,15,12,14,17,14,11,18,8,10,20,15,7,16,16,13,4,16,7,11,8,12,12,8,6,10,5,13,4,15,11,14,12,3,16,8,12,11,9,7,5,10,6,7,17,9,11,5,4,13,4,6,13,7,11,10,9,8,10,12,4,11,6,11,10,9,9,3,4,25,3,12,4,8,16,4,5,13,1,25,6,8,4,4,9,4,10,8,4,25,962,Hpa-an,MMR003001
 Total,7951,9165,9470,9942,10042,9862,9802,9549,9764,9061,10590,9658,11079,10865,9957,8938,7128,6657,7157,5636,6633,5132,5544,5514,4802,5843,4882,4888,5486,4477,6545,4544,5372,5109,4615,6088,4690,4860,5842,4665,6543,4026,5799,5243,4749,6485,4667,4569,5244,3918,6273,3591,4432,4584,3766,5133,3994,3372,3531,2498,4842,2181,2650,2773,2240,3354,1919,2239,1748,1023,2764,872,1197,1140,999,1802,887,667,917,357,1201,352,449,460,351,521,260,249,165,128,647,421575,Hpa-an,MMR003001
