Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1674,1877,1819,1825,2054,2146,2253,2152,2214,2270,2269,2326,2358,2458,2366,2225,1757,1797,1769,1564,1843,1539,1514,1539,1417,1756,1400,1712,1954,1727,2097,1712,1744,1782,1527,2055,1616,1586,1851,1702,1805,1299,1874,1571,1399,1683,1372,1289,1432,1172,1272,1056,1159,1160,1019,1237,920,861,869,686,922,595,701,667,512,662,514,499,391,206,330,195,215,241,212,364,200,153,187,92,166,86,113,89,67,73,56,46,41,30,75,109081,Kungyangon,MMR013029
 Yes - some difficulty,1,2,5,6,7,8,11,15,15,19,22,15,16,15,16,12,6,8,7,4,11,5,7,9,8,8,13,9,15,12,16,10,19,23,10,17,8,13,22,14,17,11,31,20,28,28,28,20,29,19,29,26,38,28,41,46,38,35,36,35,36,28,50,47,40,43,33,49,38,20,36,20,26,35,43,46,20,22,39,23,26,22,28,27,17,25,14,11,7,5,33,1951,Kungyangon,MMR013029
 Yes - a lot of difficulty,-,-,3,3,3,6,5,1,3,5,4,1,7,5,6,6,4,5,2,1,6,-,2,3,-,2,4,3,4,2,8,3,3,4,6,1,1,3,-,3,4,-,2,-,2,3,1,2,4,4,6,2,-,-,3,4,2,3,3,1,5,3,3,3,1,8,6,8,5,4,3,3,6,9,5,8,5,3,5,3,9,3,6,6,2,8,1,2,4,2,7,320,Kungyangon,MMR013029
 Yes - cannot remember/concentrate at all,6,10,17,18,8,17,3,3,8,10,6,3,5,5,5,1,3,6,3,1,8,1,3,3,2,4,4,1,4,1,3,-,2,4,3,3,1,1,3,-,2,-,-,1,-,2,1,3,1,-,-,2,2,1,2,3,-,3,1,-,1,2,-,-,4,-,-,2,4,1,4,1,1,-,4,1,4,2,2,-,3,1,4,4,4,2,1,1,3,4,7,280,Kungyangon,MMR013029
 Total,1681,1889,1844,1852,2072,2177,2272,2171,2240,2304,2301,2345,2386,2483,2393,2244,1770,1816,1781,1570,1868,1545,1526,1554,1427,1770,1421,1725,1977,1742,2124,1725,1768,1813,1546,2076,1626,1603,1876,1719,1828,1310,1907,1592,1429,1716,1402,1314,1466,1195,1307,1086,1199,1189,1065,1290,960,902,909,722,964,628,754,717,557,713,553,558,438,231,373,219,248,285,264,419,229,180,233,118,204,112,151,126,90,108,72,60,55,41,122,111632,Kungyangon,MMR013029
