Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3046,3038,3272,3742,3521,3598,3580,3610,3715,3457,4325,3592,3880,4130,3756,3639,3150,3069,3707,2756,3977,2536,2661,2478,2398,3418,2076,2156,2595,2111,4055,1987,2355,2126,2081,3148,2063,1946,2202,1659,2886,1436,2014,2140,1803,2581,1662,1540,1784,1342,2772,1401,1678,1615,1737,2020,1574,1267,1362,958,2074,789,927,878,760,1183,652,571,478,364,916,287,361,340,293,488,263,194,280,139,452,138,166,139,132,152,98,72,64,48,191,170072,Kengtung,MMR016001
 Yes - some difficulty,5,13,15,9,6,6,6,8,4,12,8,4,7,6,3,3,2,2,6,5,8,3,3,8,5,7,1,2,4,-,6,2,3,5,2,5,7,3,12,9,14,3,8,5,6,13,6,6,7,9,15,10,9,8,11,8,13,8,11,10,33,9,14,17,12,25,15,20,12,12,55,10,20,13,20,46,15,14,21,20,47,19,22,19,18,25,13,9,7,5,37,1029,Kengtung,MMR016001
 Yes - a lot of difficulty,13,8,4,2,1,4,5,3,4,2,6,2,6,7,5,4,3,3,2,1,2,2,2,1,-,3,1,2,4,1,9,4,2,-,1,3,3,2,2,2,3,1,2,2,4,3,-,1,1,2,3,2,3,4,2,2,2,1,4,4,4,1,2,2,4,1,4,4,1,2,11,2,7,3,5,3,2,2,3,4,14,1,7,2,2,5,5,1,3,2,7,293,Kengtung,MMR016001
 Yes - cannot remember/concentrate at all,7,2,5,6,2,4,2,5,2,2,4,3,6,5,4,3,1,3,2,4,6,2,-,1,2,4,2,2,2,1,6,-,3,3,6,5,2,2,2,3,2,-,2,4,4,7,2,-,2,2,5,1,3,2,-,1,1,-,3,1,1,1,1,-,6,4,-,1,3,-,7,-,2,1,1,-,-,-,-,1,5,1,3,2,2,3,1,2,1,1,8,226,Kengtung,MMR016001
 Total,3071,3061,3296,3759,3530,3612,3593,3626,3725,3473,4343,3601,3899,4148,3768,3649,3156,3077,3717,2766,3993,2543,2666,2488,2405,3432,2080,2162,2605,2113,4076,1993,2363,2134,2090,3161,2075,1953,2218,1673,2905,1440,2026,2151,1817,2604,1670,1547,1794,1355,2795,1414,1693,1629,1750,2031,1590,1276,1380,973,2112,800,944,897,782,1213,671,596,494,378,989,299,390,357,319,537,280,210,304,164,518,159,198,162,154,185,117,84,75,56,243,171620,Kengtung,MMR016001
