Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2726,3527,3983,4095,4104,3833,4186,4342,3858,4209,4130,3998,4369,4425,4133,4024,3451,3432,3831,3264,4169,3327,3642,3602,3450,4237,3436,3767,3921,3513,4664,3033,3381,3371,2926,4186,2819,3047,3194,2643,3452,2206,3234,3067,2535,3483,2598,2514,2591,2202,2890,1941,2055,2209,2006,2466,1838,1742,1636,1421,2038,1197,1219,1075,1041,1318,784,971,724,511,944,377,491,486,469,881,365,361,403,231,501,220,246,257,189,292,123,105,76,57,261,214547,Tatkon,MMR018003
 Yes - some difficulty,26,17,21,27,13,27,31,27,20,22,24,12,16,21,21,18,20,9,13,20,22,12,12,15,15,35,18,22,16,15,26,22,8,13,18,20,15,12,22,15,29,13,18,22,14,18,24,15,28,20,31,15,28,30,20,46,23,36,19,25,38,28,19,26,36,27,20,34,20,24,35,10,19,28,25,35,11,24,29,16,44,22,30,20,20,32,17,13,12,7,59,2012,Tatkon,MMR018003
 Yes - a lot of difficulty,16,4,7,4,2,2,7,4,4,8,7,8,6,4,7,8,2,5,6,2,2,3,1,7,1,9,3,5,4,1,5,4,4,3,3,6,2,3,2,2,4,1,1,3,1,6,2,5,4,1,2,1,1,1,4,4,1,3,-,2,1,4,2,2,-,3,4,4,7,1,3,1,2,2,3,7,1,3,5,3,16,3,1,4,8,5,5,2,3,2,10,347,Tatkon,MMR018003
 Yes - cannot remember/concentrate at all,2,1,3,-,1,4,6,8,4,2,8,2,7,-,4,1,5,2,1,1,7,2,1,4,4,6,2,4,2,3,1,1,4,3,1,4,-,2,1,5,4,2,-,3,2,2,-,-,1,1,3,1,1,2,1,1,3,2,1,-,1,1,2,-,2,1,1,1,4,2,-,-,-,-,-,1,2,2,2,1,-,1,-,1,1,4,-,4,-,1,3,187,Tatkon,MMR018003
 Total,2770,3549,4014,4126,4120,3866,4230,4381,3886,4241,4169,4020,4398,4450,4165,4051,3478,3448,3851,3287,4200,3344,3656,3628,3470,4287,3459,3798,3943,3532,4696,3060,3397,3390,2948,4216,2836,3064,3219,2665,3489,2222,3253,3095,2552,3509,2624,2534,2624,2224,2926,1958,2085,2242,2031,2517,1865,1783,1656,1448,2078,1230,1242,1103,1079,1349,809,1010,755,538,982,388,512,516,497,924,379,390,439,251,561,246,277,282,218,333,145,124,91,67,333,217093,Tatkon,MMR018003
