Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2332,2423,2337,2749,2948,2972,2798,2995,2890,3139,3079,2990,3053,3297,3101,2818,2579,2512,2655,2314,2664,2368,2387,2537,2252,2806,2479,2598,2782,2506,2994,2264,2475,2704,2245,2795,2355,2316,2702,2320,2656,1847,2352,2247,1974,2348,1961,1877,2108,1769,1833,1481,1681,1710,1342,1740,1314,1253,1256,987,1345,928,905,996,818,1018,779,808,568,439,638,325,346,394,376,578,295,253,314,170,249,145,186,149,151,152,87,67,68,43,159,156015,Thongwa,MMR013025
 Yes - some difficulty,18,39,17,18,4,15,9,12,11,12,22,11,14,11,5,10,12,5,7,6,4,10,5,7,5,10,5,3,3,5,10,6,6,5,7,8,7,9,7,6,14,8,18,9,8,15,16,10,11,7,13,12,9,11,12,19,13,9,21,17,21,14,15,26,17,25,37,29,14,19,28,10,17,21,28,40,19,25,33,14,32,15,21,20,15,26,18,11,5,5,32,1290,Thongwa,MMR013025
 Yes - a lot of difficulty,27,14,10,3,12,7,3,6,7,12,5,4,2,4,4,3,4,4,1,2,4,3,-,2,4,1,3,2,3,1,5,-,3,3,2,1,2,4,2,3,1,-,2,3,1,1,3,1,2,-,-,4,5,2,3,3,-,3,3,7,4,3,2,3,3,4,1,4,3,3,3,3,4,1,4,10,8,3,4,4,5,3,4,2,2,8,2,6,1,1,10,344,Thongwa,MMR013025
 Yes - cannot remember/concentrate at all,3,1,4,3,2,2,4,1,6,7,7,5,6,8,4,5,2,2,2,-,2,3,-,4,2,4,3,3,2,-,2,1,3,4,1,4,1,2,2,1,3,1,1,1,3,2,1,-,3,-,2,1,1,4,-,1,3,5,1,-,4,1,2,2,5,1,-,1,-,-,5,2,1,2,2,4,1,3,5,3,5,2,1,2,3,6,3,1,2,2,5,227,Thongwa,MMR013025
 Total,2380,2477,2368,2773,2966,2996,2814,3014,2914,3170,3113,3010,3075,3320,3114,2836,2597,2523,2665,2322,2674,2384,2392,2550,2263,2821,2490,2606,2790,2512,3011,2271,2487,2716,2255,2808,2365,2331,2713,2330,2674,1856,2373,2260,1986,2366,1981,1888,2124,1776,1848,1498,1696,1727,1357,1763,1330,1270,1281,1011,1374,946,924,1027,843,1048,817,842,585,461,674,340,368,418,410,632,323,284,356,191,291,165,212,173,171,192,110,85,76,51,206,157876,Thongwa,MMR013025
