Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3521,3484,3765,3696,3868,3724,4127,4319,3862,3905,4269,3971,4255,4279,4071,3662,3347,3562,3585,3054,4052,3021,2911,2980,2821,3709,2907,3063,3254,3079,3850,2879,3122,3248,2677,3824,2700,2964,3196,2800,3485,2395,3115,2784,2435,3564,2415,2634,2268,2019,2810,2140,2126,2408,2040,2558,1877,2073,1944,1695,2344,1642,1778,1765,1289,1654,1022,1348,918,705,1112,610,743,787,602,1073,568,595,589,311,532,302,334,299,197,262,153,156,94,56,295,212303,Yesagyo,MMR009019
 Yes - some difficulty,15,17,21,14,19,21,16,15,5,12,13,12,13,16,8,13,12,9,16,8,11,9,5,4,8,6,7,4,13,8,5,4,8,6,5,15,12,14,9,11,20,5,11,12,15,20,8,20,15,16,24,10,23,22,19,33,15,31,35,25,48,28,44,36,35,57,43,62,36,19,68,23,52,40,36,84,47,52,55,30,73,37,42,41,31,47,25,18,14,12,54,2107,Yesagyo,MMR009019
 Yes - a lot of difficulty,39,20,11,10,7,5,2,6,8,10,6,5,7,3,4,2,4,5,6,3,6,6,6,5,7,2,6,1,2,2,6,7,3,6,5,7,4,4,3,4,8,4,6,1,6,1,3,3,4,2,5,-,4,4,3,4,-,4,4,1,6,9,6,14,7,11,7,3,7,5,8,7,9,10,5,16,9,10,11,2,15,5,9,9,7,10,5,8,9,-,18,579,Yesagyo,MMR009019
 Yes - cannot remember/concentrate at all,3,2,5,1,4,3,2,5,6,6,8,2,6,4,8,7,5,5,5,1,4,2,1,3,2,1,-,4,3,3,7,1,5,2,2,6,5,4,4,4,6,6,4,6,3,11,4,6,2,3,6,3,1,6,2,6,1,2,4,8,7,3,2,5,5,3,3,2,3,1,4,4,4,5,4,10,2,4,2,1,11,2,3,4,3,8,1,4,-,3,9,363,Yesagyo,MMR009019
 Total,3578,3523,3802,3721,3898,3753,4147,4345,3881,3933,4296,3990,4281,4302,4091,3684,3368,3581,3612,3066,4073,3038,2923,2992,2838,3718,2920,3072,3272,3092,3868,2891,3138,3262,2689,3852,2721,2986,3212,2819,3519,2410,3136,2803,2459,3596,2430,2663,2289,2040,2845,2153,2154,2440,2064,2601,1893,2110,1987,1729,2405,1682,1830,1820,1336,1725,1075,1415,964,730,1192,644,808,842,647,1183,626,661,657,344,631,346,388,353,238,327,184,186,117,71,376,215352,Yesagyo,MMR009019
