Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,298,264,313,353,330,310,330,304,358,299,329,287,329,312,317,234,269,230,269,213,240,178,177,184,178,233,171,148,173,115,213,109,156,114,120,132,108,99,110,94,142,75,107,92,75,114,84,65,99,49,139,65,74,60,57,60,58,33,58,35,76,25,31,30,25,34,17,21,27,11,34,11,6,14,12,11,9,2,7,6,20,2,6,9,3,4,1,4,1,2,21,11023,Chiphwe,MMR001005
 Yes - some difficulty,1,-,1,-,-,2,3,-,2,4,1,2,1,5,1,5,1,2,2,1,5,-,3,-,1,2,2,2,1,1,1,-,2,2,1,-,2,2,2,2,6,2,3,2,-,3,3,2,2,4,6,4,3,4,3,4,3,4,5,-,13,1,3,7,4,4,1,5,3,2,5,1,2,8,2,2,2,2,2,-,2,3,2,-,3,2,1,1,-,-,8,219,Chiphwe,MMR001005
 Yes - a lot of difficulty,-,1,-,-,-,-,-,-,-,-,2,-,-,-,1,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,1,-,1,-,1,1,1,1,-,-,2,2,3,2,-,-,-,-,-,1,-,-,3,-,-,-,-,1,2,-,2,-,3,-,1,2,-,1,1,1,-,-,3,46,Chiphwe,MMR001005
 Yes - cannot remember/concentrate at all,-,-,-,-,-,-,1,-,1,1,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,2,15,Chiphwe,MMR001005
 Total,299,265,314,353,330,312,334,304,361,304,332,290,330,317,319,240,271,232,272,214,245,179,181,184,179,235,173,150,174,116,214,109,158,116,121,132,111,101,112,96,148,77,111,95,75,117,87,68,102,53,146,69,78,65,61,67,61,37,65,37,92,28,34,37,29,39,18,27,30,13,42,12,8,22,14,15,13,4,11,6,25,6,9,11,6,7,4,6,1,2,34,11303,Chiphwe,MMR001005
