Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,178,177,172,180,203,185,220,205,236,164,232,181,250,203,214,180,218,179,220,154,209,155,174,156,223,217,174,166,198,137,221,134,183,166,156,145,135,109,160,104,137,93,136,99,110,102,71,82,95,72,97,50,66,65,92,68,71,59,59,34,64,43,35,32,29,37,25,22,19,16,27,10,16,10,11,5,8,6,13,4,6,4,7,3,3,2,1,-,-,-,4,9393,Lwe`ge`(ST),MMR001012
 Yes - some difficulty,-,-,1,-,-,-,-,-,1,1,1,3,4,1,5,-,4,3,1,4,-,3,2,1,-,3,3,4,2,1,5,2,4,8,4,6,8,4,3,5,4,6,9,9,8,9,11,7,8,11,17,6,15,7,10,17,17,10,13,6,21,4,11,12,8,8,13,9,7,5,28,7,19,4,8,12,6,6,5,5,18,3,5,8,7,3,-,3,1,2,5,550,Lwe`ge`(ST),MMR001012
 Yes - a lot of difficulty,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,1,-,1,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,1,1,-,1,2,3,-,-,1,1,1,1,1,3,-,1,1,-,1,-,1,1,2,8,1,2,1,4,5,1,1,-,3,1,-,-,1,-,2,2,1,1,-,8,76,Lwe`ge`(ST),MMR001012
 Yes - cannot remember/concentrate at all,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,1,2,-,1,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,20,Lwe`ge`(ST),MMR001012
 Total,179,178,173,180,204,185,220,205,238,165,234,184,254,205,219,181,223,184,221,159,209,158,176,158,224,220,178,170,201,138,229,136,187,174,160,151,145,113,163,109,142,99,145,109,118,112,82,90,104,83,116,58,84,72,102,86,89,70,73,41,88,47,47,45,37,47,38,32,27,23,63,18,39,15,23,23,15,13,18,12,26,7,13,12,10,7,3,4,3,2,17,10039,Lwe`ge`(ST),MMR001012
