Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2176,2177,2334,2555,2765,2799,2854,2788,2822,2706,2997,2325,2837,2696,2206,2180,1859,1790,2590,1772,2688,1503,1872,1882,1483,2611,1525,1758,2269,1466,2710,1368,1739,1616,1284,2402,1346,1512,1949,1178,2075,1019,1723,1283,1038,2054,997,946,1214,784,1779,682,1005,1044,803,1439,874,637,745,425,1167,340,514,534,402,891,277,412,269,141,619,132,206,183,150,384,146,128,150,56,240,58,90,64,43,82,30,34,31,15,61,115804,An,MMR012014
 Yes - some difficulty,80,62,64,61,80,33,8,11,5,6,8,3,8,7,4,2,4,9,9,1,10,4,3,5,7,8,9,1,6,5,13,8,9,6,7,9,7,10,12,7,29,7,10,10,21,47,26,16,29,14,62,35,33,58,47,83,45,33,52,39,120,37,52,52,63,108,48,64,53,34,159,34,54,58,41,140,31,43,37,20,104,15,26,33,32,41,17,18,10,9,32,2892,An,MMR012014
 Yes - a lot of difficulty,37,42,16,3,9,3,3,4,3,5,4,5,4,2,3,3,3,2,4,1,6,2,3,2,2,6,3,1,3,2,3,2,1,1,4,3,1,1,4,-,-,1,7,3,2,3,2,5,5,-,14,1,1,4,7,8,10,3,3,4,12,6,10,8,10,26,7,8,10,9,27,5,12,10,9,31,8,9,13,11,41,10,7,11,9,20,8,8,7,3,18,672,An,MMR012014
 Yes - cannot remember/concentrate at all,19,6,4,2,4,1,1,4,7,3,6,5,1,6,4,6,2,1,3,1,7,3,4,-,4,3,2,4,3,1,7,-,5,3,5,2,1,-,4,1,8,3,2,2,-,5,1,1,1,-,7,-,2,2,1,2,3,-,3,3,8,-,2,7,3,7,1,5,3,1,9,1,-,4,4,13,3,1,4,5,15,4,3,2,5,12,1,4,5,-,23,346,An,MMR012014
 Total,2312,2287,2418,2621,2858,2836,2866,2807,2837,2720,3015,2338,2850,2711,2217,2191,1868,1802,2606,1775,2711,1512,1882,1889,1496,2628,1539,1764,2281,1474,2733,1378,1754,1626,1300,2416,1355,1523,1969,1186,2112,1030,1742,1298,1061,2109,1026,968,1249,798,1862,718,1041,1108,858,1532,932,673,803,471,1307,383,578,601,478,1032,333,489,335,185,814,172,272,255,204,568,188,181,204,92,400,87,126,110,89,155,56,64,53,27,134,119714,An,MMR012014
