Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3033,3050,3029,3233,3333,3168,3272,3453,3333,3112,3370,3382,3540,3656,3760,3209,3119,3318,3498,3208,3715,3018,3162,3005,2936,3244,2789,2943,3273,2852,3504,2584,2970,2708,2485,2812,2504,2354,2722,2385,2777,1837,2645,2259,2118,2387,1889,1813,2077,1557,1946,1387,1628,1579,1490,1580,1377,1083,1217,922,1309,781,862,778,753,929,565,617,491,293,451,239,298,289,269,410,247,165,221,100,185,116,119,109,102,134,72,73,42,40,144,170812,Dala,MMR013030
 Yes - some difficulty,28,8,9,18,16,9,9,8,9,11,8,14,12,10,11,12,7,8,10,6,13,6,12,9,6,6,6,7,7,4,6,6,6,9,9,10,14,7,13,13,22,6,12,14,16,16,21,23,19,17,24,14,25,23,18,29,23,22,25,29,33,22,24,22,24,41,26,30,20,5,44,25,19,16,15,37,20,19,21,11,22,12,24,21,16,19,15,5,12,4,30,1444,Dala,MMR013030
 Yes - a lot of difficulty,-,1,2,1,1,2,3,2,5,2,4,3,8,5,8,2,2,3,7,1,3,2,2,1,1,2,7,5,3,4,6,1,6,-,2,1,3,7,4,-,3,3,4,2,1,7,3,3,5,6,4,4,1,6,2,5,6,2,4,-,8,2,5,2,9,7,2,4,4,6,2,-,3,5,3,6,4,3,2,4,5,2,7,9,2,6,3,4,2,3,12,329,Dala,MMR013030
 Yes - cannot remember/concentrate at all,-,2,4,2,2,4,2,3,8,9,3,4,4,8,5,2,6,5,3,3,7,3,4,2,2,2,3,1,4,1,8,1,5,7,3,3,2,2,3,3,5,2,1,2,-,9,2,-,5,2,5,2,2,4,1,5,2,4,3,-,2,2,1,2,2,4,1,5,2,-,4,1,1,2,1,3,3,-,3,1,6,-,5,4,-,4,2,-,2,-,8,272,Dala,MMR013030
 Total,3061,3061,3044,3254,3352,3183,3286,3466,3355,3134,3385,3403,3564,3679,3784,3225,3134,3334,3518,3218,3738,3029,3180,3017,2945,3254,2805,2956,3287,2861,3524,2592,2987,2724,2499,2826,2523,2370,2742,2401,2807,1848,2662,2277,2135,2419,1915,1839,2106,1582,1979,1407,1656,1612,1511,1619,1408,1111,1249,951,1352,807,892,804,788,981,594,656,517,304,501,265,321,312,288,456,274,187,247,116,218,130,155,143,120,163,92,82,58,47,194,172857,Dala,MMR013030
