Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,642,736,881,958,858,953,917,933,1076,955,1270,1003,1258,1071,895,1003,761,751,1036,639,1236,640,798,748,644,1187,669,715,982,630,1485,613,700,619,499,1205,514,472,661,408,1158,378,609,636,423,1083,467,406,512,342,1123,353,432,494,412,727,423,324,353,211,695,167,187,168,150,333,102,107,90,47,278,53,75,62,59,139,43,24,36,15,143,23,25,25,15,47,18,6,14,7,53,48093,Le`char,MMR014012
 Yes - some difficulty,13,9,3,4,3,3,5,4,4,2,3,3,2,2,7,4,-,2,3,1,3,1,1,3,-,6,1,7,1,-,3,4,2,1,2,7,3,2,4,1,3,2,2,3,5,5,4,3,3,5,17,5,11,7,10,14,10,6,8,10,26,12,6,3,7,17,10,6,2,4,40,5,7,7,8,20,6,2,4,7,25,1,4,6,2,10,4,3,4,4,18,542,Le`char,MMR014012
 Yes - a lot of difficulty,2,-,-,-,-,1,1,1,3,1,1,1,1,2,-,1,1,1,-,-,3,1,1,1,1,2,2,-,1,1,5,-,-,2,1,-,-,1,1,-,4,1,-,-,1,2,-,3,1,1,-,1,2,4,1,1,-,-,-,2,3,-,1,2,-,-,-,1,1,-,3,1,-,2,-,8,-,-,2,-,5,-,1,3,1,-,2,-,-,-,11,111,Le`char,MMR014012
 Yes - cannot remember/concentrate at all,1,-,-,-,-,3,-,-,1,1,1,3,-,2,1,2,2,-,1,2,1,1,1,3,1,3,-,1,-,-,6,1,3,2,-,4,-,1,1,-,3,-,-,1,1,1,1,1,1,1,3,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,1,-,-,-,2,-,-,1,-,1,1,-,-,2,5,-,-,1,-,2,-,-,-,-,4,85,Le`char,MMR014012
 Total,658,745,884,962,861,960,923,938,1084,959,1275,1010,1261,1077,903,1010,764,754,1040,642,1243,643,801,755,646,1198,672,723,984,631,1499,618,705,624,502,1216,517,476,667,409,1168,381,611,640,430,1091,472,413,517,349,1143,359,445,505,423,743,433,330,361,223,724,180,195,173,157,350,113,114,93,51,323,59,82,72,67,168,50,26,42,24,178,24,30,35,18,59,24,9,18,11,86,48831,Le`char,MMR014012
