Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,371,468,460,472,468,430,503,508,501,520,568,469,533,604,495,543,461,423,496,365,568,458,511,479,426,524,414,414,523,472,676,398,437,423,372,565,406,413,463,342,638,396,507,502,430,702,488,440,522,377,682,391,436,506,391,514,384,365,391,272,572,241,283,286,211,308,171,182,133,74,214,73,115,105,89,137,64,57,71,50,100,30,38,41,36,52,19,16,18,7,47,32116,Linkhe`,MMR014018
 Yes - some difficulty,3,3,5,2,1,-,2,3,3,6,6,8,9,1,10,3,2,3,4,2,8,3,5,2,7,7,2,5,8,6,8,5,8,3,6,12,4,11,7,12,11,9,5,10,5,25,17,16,27,22,30,19,24,33,23,24,29,29,33,20,45,15,31,29,28,30,18,10,20,10,23,10,19,29,12,25,8,4,10,9,31,6,8,7,7,13,4,3,5,4,20,1109,Linkhe`,MMR014018
 Yes - a lot of difficulty,-,-,-,-,-,1,1,1,-,-,-,-,2,1,1,1,-,2,-,1,-,1,-,1,-,-,-,-,3,1,2,-,1,2,-,1,-,-,4,1,2,1,-,-,2,4,-,1,2,-,5,1,6,3,2,4,1,2,2,1,8,-,4,3,1,1,-,-,-,3,7,3,2,2,1,5,3,4,5,2,5,5,1,-,3,6,2,2,-,-,5,150,Linkhe`,MMR014018
 Yes - cannot remember/concentrate at all,1,-,-,1,-,-,-,1,1,-,1,-,-,-,-,-,-,-,1,-,3,2,3,-,2,3,1,-,5,2,6,1,-,-,-,4,-,2,-,1,4,4,-,2,1,3,-,-,1,1,7,3,1,2,1,3,-,2,2,-,3,-,-,-,1,1,1,-,1,1,-,1,-,1,1,1,-,-,1,-,3,-,2,-,-,2,1,1,1,-,5,106,Linkhe`,MMR014018
 Total,375,471,465,475,469,431,506,513,505,526,575,477,544,606,506,547,463,428,501,368,579,464,519,482,435,534,417,419,539,481,692,404,446,428,378,582,410,426,474,356,655,410,512,514,438,734,505,457,552,400,724,414,467,544,417,545,414,398,428,293,628,256,318,318,241,340,190,192,154,88,244,87,136,137,103,168,75,65,87,61,139,41,49,48,46,73,26,22,24,11,77,33481,Linkhe`,MMR014018
