Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3607,3700,3568,3819,3837,3562,3667,3959,3714,3850,3848,3604,3815,3632,3092,3081,3064,3115,3395,2980,3367,2766,2682,2835,2466,2698,2207,2411,2696,2368,2663,1938,2127,2165,1969,2146,1764,1707,1792,1549,1941,1364,1887,1664,1575,1781,1278,1287,1311,1168,1583,1015,1087,1253,1206,1275,1035,874,783,678,982,493,577,531,507,544,374,324,283,188,394,171,244,199,169,220,121,119,117,79,128,62,87,52,61,67,39,36,18,28,70,150554,Hsihseng,MMR014004
 Yes - some difficulty,38,25,9,7,7,5,12,9,14,19,17,14,14,12,13,12,9,12,11,6,9,6,12,8,10,14,14,17,11,26,16,11,17,23,29,31,27,33,24,26,39,27,31,30,20,38,22,30,27,32,43,27,27,27,35,31,40,37,24,30,43,22,38,24,29,36,31,27,19,19,36,20,22,28,28,29,14,10,15,13,24,6,9,9,8,5,8,3,4,2,5,1832,Hsihseng,MMR014004
 Yes - a lot of difficulty,18,2,7,1,1,2,1,5,2,2,4,6,7,5,2,3,3,2,5,1,5,3,-,1,4,5,3,4,-,2,4,1,2,4,1,6,1,5,1,-,6,4,4,4,1,1,3,3,2,4,6,1,5,5,4,7,3,5,3,1,7,3,2,4,1,3,2,5,5,1,3,3,5,5,3,8,2,4,5,4,8,2,4,1,3,1,-,4,5,3,4,313,Hsihseng,MMR014004
 Yes - cannot remember/concentrate at all,31,22,25,22,35,8,5,2,4,4,2,6,5,3,3,1,2,2,4,4,-,2,4,-,1,2,3,-,4,3,4,2,2,5,5,2,2,2,5,2,5,1,3,5,1,4,3,3,1,-,5,4,2,3,3,2,2,-,2,-,4,1,1,1,2,4,2,1,1,1,2,1,2,-,4,3,2,-,-,1,2,-,-,-,3,1,1,2,-,-,2,333,Hsihseng,MMR014004
 Total,3694,3749,3609,3849,3880,3577,3685,3975,3734,3875,3871,3630,3841,3652,3110,3097,3078,3131,3415,2991,3381,2777,2698,2844,2481,2719,2227,2432,2711,2399,2687,1952,2148,2197,2004,2185,1794,1747,1822,1577,1991,1396,1925,1703,1597,1824,1306,1323,1341,1204,1637,1047,1121,1288,1248,1315,1080,916,812,709,1036,519,618,560,539,587,409,357,308,209,435,195,273,232,204,260,139,133,137,97,162,70,100,62,75,74,48,45,27,33,81,153032,Hsihseng,MMR014004
