Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5974,5996,6007,6526,6092,5932,6003,6163,6852,5990,7579,6310,8056,7859,7075,7112,6924,6607,7750,5681,7909,4870,5262,5096,4732,6834,4521,4628,5565,4346,7992,3791,4735,4187,3657,5897,3634,3882,4596,3167,6339,2839,4052,3855,3100,5658,3106,2956,3481,2435,5335,2228,2863,2817,2524,3370,2524,1927,2220,1471,3753,1248,1515,1434,1207,2069,966,1205,966,566,1638,478,655,690,527,890,472,337,527,210,670,205,225,214,191,254,164,112,97,60,405,320839,Lashio,MMR015001
 Yes - some difficulty,5,3,7,2,7,2,5,8,17,9,16,11,11,10,15,17,10,9,19,9,20,16,12,19,11,26,18,17,19,15,41,12,13,21,8,21,11,11,19,14,37,10,16,19,12,36,13,15,21,15,45,11,28,26,23,35,25,20,14,12,49,21,20,22,17,27,24,17,31,8,73,13,24,20,17,41,17,18,27,8,53,14,19,23,14,18,6,10,9,5,72,1706,Lashio,MMR015001
 Yes - a lot of difficulty,4,4,4,2,2,4,2,3,7,5,4,6,5,7,1,2,6,4,10,2,8,3,7,7,5,11,4,5,8,7,10,3,10,5,7,9,4,5,5,3,10,1,4,4,5,9,1,4,5,1,9,2,-,-,3,3,3,7,2,1,10,2,3,3,3,5,1,3,7,4,7,3,5,6,2,8,1,-,7,2,15,2,4,3,1,3,2,1,3,2,21,423,Lashio,MMR015001
 Yes - cannot remember/concentrate at all,-,1,1,4,1,4,5,9,7,8,5,4,5,6,14,10,5,5,11,4,10,6,9,6,5,10,6,9,9,6,16,5,7,7,7,14,3,2,9,5,12,5,5,5,1,9,3,2,4,1,10,1,3,2,1,7,4,5,5,1,9,4,4,1,-,6,1,4,1,2,2,3,5,2,1,6,2,6,5,1,3,2,1,2,1,1,2,2,-,1,11,437,Lashio,MMR015001
 Total,5983,6004,6019,6534,6102,5942,6015,6183,6883,6012,7604,6331,8077,7882,7105,7141,6945,6625,7790,5696,7947,4895,5290,5128,4753,6881,4549,4659,5601,4374,8059,3811,4765,4220,3679,5941,3652,3900,4629,3189,6398,2855,4077,3883,3118,5712,3123,2977,3511,2452,5399,2242,2894,2845,2551,3415,2556,1959,2241,1485,3821,1275,1542,1460,1227,2107,992,1229,1005,580,1720,497,689,718,547,945,492,361,566,221,741,223,249,242,207,276,174,125,109,68,509,323405,Lashio,MMR015001
