Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3070,3874,4247,4543,4858,4773,4982,5291,4673,4630,4966,5022,5184,5335,4950,5052,4307,4394,4806,4115,5104,4036,4061,4119,3865,4741,3668,4076,4447,3860,5221,3514,4020,3866,3343,5023,3203,3520,3902,3005,4364,2630,3608,3571,2968,4764,2956,3143,3179,2449,3479,2110,2401,2431,2092,2974,1989,1954,1881,1509,2504,1342,1659,1612,1530,2190,1166,1368,1144,764,1542,521,792,729,634,1437,539,488,595,322,671,269,292,294,219,344,134,141,83,89,348,255880,Pyawbwe,MMR010024
 Yes - some difficulty,127,173,160,110,73,50,24,18,23,16,14,12,13,17,14,17,9,8,10,18,11,13,9,9,8,11,6,5,7,5,17,6,11,5,12,16,15,11,17,9,19,7,21,17,5,32,21,18,28,9,31,23,30,29,29,39,36,30,29,30,72,32,40,51,47,78,32,50,41,40,104,27,48,37,37,86,41,42,58,30,103,24,37,25,30,54,20,14,15,12,77,2996,Pyawbwe,MMR010024
 Yes - a lot of difficulty,135,104,50,37,26,14,10,7,5,10,11,9,10,5,5,7,3,6,6,2,9,4,3,2,2,2,6,2,6,3,5,2,3,1,4,10,2,-,1,1,6,1,6,2,3,6,1,1,4,2,8,2,4,2,3,9,2,5,1,4,8,1,6,2,4,10,4,4,13,6,21,3,13,15,4,20,5,5,7,9,18,7,6,10,8,14,7,4,2,3,26,867,Pyawbwe,MMR010024
 Yes - cannot remember/concentrate at all,119,28,4,7,6,7,11,10,10,9,8,7,9,3,4,3,6,4,6,7,8,2,2,7,3,11,4,5,5,5,8,3,2,2,3,6,-,3,4,6,9,2,4,-,-,8,1,-,-,3,7,4,5,2,3,9,1,-,4,3,4,-,1,5,2,3,6,2,1,4,9,-,2,3,5,8,5,2,3,1,12,3,2,1,1,10,1,3,1,5,23,550,Pyawbwe,MMR010024
 Total,3451,4179,4461,4697,4963,4844,5027,5326,4711,4665,4999,5050,5216,5360,4973,5079,4325,4412,4828,4142,5132,4055,4075,4137,3878,4765,3684,4088,4465,3873,5251,3525,4036,3874,3362,5055,3220,3534,3924,3021,4398,2640,3639,3590,2976,4810,2979,3162,3211,2463,3525,2139,2440,2464,2127,3031,2028,1989,1915,1546,2588,1375,1706,1670,1583,2281,1208,1424,1199,814,1676,551,855,784,680,1551,590,537,663,362,804,303,337,330,258,422,162,162,101,109,474,260293,Pyawbwe,MMR010024
