Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,976,899,1009,1125,1061,1092,1098,1029,1031,786,1038,687,840,932,851,994,1940,904,1151,822,1487,631,699,701,653,1115,626,544,706,464,1435,418,522,423,416,953,487,406,505,332,1097,258,397,357,302,714,317,287,335,222,859,216,242,224,190,301,188,144,144,87,513,73,80,85,82,171,55,55,51,27,190,30,35,27,29,54,17,9,21,2,58,8,6,12,4,8,6,8,5,3,16,42409,Ponparkyin(ST),MMR016008
 Yes - some difficulty,-,2,7,7,5,8,5,4,5,4,6,-,2,3,4,4,209,9,6,5,7,4,6,3,9,8,10,5,9,2,19,2,9,6,4,15,8,11,8,9,19,5,15,14,9,24,19,12,8,14,35,10,11,16,14,29,20,23,9,17,52,15,13,13,9,28,9,15,15,6,45,4,10,9,11,12,9,5,5,4,17,2,-,2,5,3,-,-,1,1,13,1105,Ponparkyin(ST),MMR016008
 Yes - a lot of difficulty,-,-,1,1,1,2,-,3,4,1,2,1,-,1,2,1,-,-,-,1,1,1,1,-,-,3,1,-,-,-,1,-,1,-,1,4,-,2,-,2,4,3,1,1,2,5,1,-,-,-,9,1,2,2,4,8,6,-,1,2,15,2,-,3,2,7,2,5,3,1,8,2,-,4,5,2,4,-,3,2,7,1,-,2,-,3,1,1,-,-,7,183,Ponparkyin(ST),MMR016008
 Yes - cannot remember/concentrate at all,-,1,1,2,2,1,4,1,2,1,2,1,2,3,1,2,3,2,2,1,6,1,1,1,3,1,1,4,2,-,1,3,-,2,2,3,2,-,1,-,4,1,1,-,1,1,-,1,2,-,5,1,-,1,-,3,1,-,-,-,5,-,2,-,-,2,-,-,-,-,6,-,2,1,1,1,-,-,1,-,4,-,-,-,-,2,-,-,-,1,4,122,Ponparkyin(ST),MMR016008
 Total,976,902,1018,1135,1069,1103,1107,1037,1042,792,1048,689,844,939,858,1001,2152,915,1159,829,1501,637,707,705,665,1127,638,553,717,466,1456,423,532,431,423,975,497,419,514,343,1124,267,414,372,314,744,337,300,345,236,908,228,255,243,208,341,215,167,154,106,585,90,95,101,93,208,66,75,69,34,249,36,47,41,46,69,30,14,30,8,86,11,6,16,9,16,7,9,6,5,40,43819,Ponparkyin(ST),MMR016008
