Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1175,1378,1475,1944,2340,2791,2773,3020,2922,2761,2900,2811,3339,3225,2907,2720,2200,1998,2635,1577,1764,1348,1549,1504,1482,1876,1359,1447,1609,1226,1869,1272,1484,1437,1057,1477,889,990,1186,940,1424,949,1507,1332,1158,1698,1093,1006,1219,851,1333,844,1033,1039,889,1227,796,652,750,522,969,453,515,588,455,794,370,401,357,235,480,126,188,189,157,380,190,187,204,75,209,67,103,81,71,102,50,39,28,18,88,106147,Yethedaung,MMR012008
 Yes - some difficulty,59,86,77,73,55,32,29,29,29,15,16,13,24,25,12,17,11,14,8,8,12,13,11,10,8,15,11,16,14,12,23,17,25,24,18,30,17,16,22,18,42,26,49,50,45,70,31,36,51,40,94,37,55,63,71,92,67,71,64,70,127,46,89,90,96,134,75,82,77,66,150,33,53,65,58,154,88,53,74,37,118,39,57,43,49,51,24,27,17,10,34,4204,Yethedaung,MMR012008
 Yes - a lot of difficulty,87,29,21,12,21,16,8,9,2,7,10,9,7,8,5,4,5,3,12,3,6,4,7,3,5,6,7,1,6,2,6,3,1,7,6,5,6,3,2,1,3,4,8,5,9,8,8,1,6,5,11,5,9,7,8,13,19,11,14,10,17,8,21,11,8,20,8,21,17,8,34,9,13,12,13,40,20,12,25,5,43,12,24,19,21,24,17,7,12,5,32,1067,Yethedaung,MMR012008
 Yes - cannot remember/concentrate at all,48,20,10,8,8,3,6,3,6,5,5,3,6,9,3,5,1,6,7,5,8,9,-,3,4,9,5,-,6,-,9,1,3,6,4,5,4,4,4,4,3,5,3,6,2,6,1,1,3,4,5,-,2,8,2,8,4,3,-,2,5,3,6,3,3,9,-,10,6,6,12,3,2,2,6,14,9,3,7,8,22,6,8,5,12,16,7,5,7,3,25,556,Yethedaung,MMR012008
 Total,1369,1513,1583,2037,2424,2842,2816,3061,2959,2788,2931,2836,3376,3267,2927,2746,2217,2021,2662,1593,1790,1374,1567,1520,1499,1906,1382,1464,1635,1240,1907,1293,1513,1474,1085,1517,916,1013,1214,963,1472,984,1567,1393,1214,1782,1133,1044,1279,900,1443,886,1099,1117,970,1340,886,737,828,604,1118,510,631,692,562,957,453,514,457,315,676,171,256,268,234,588,307,255,310,125,392,124,192,148,153,193,98,78,64,36,179,111974,Yethedaung,MMR012008
