Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,375,383,538,525,540,553,577,586,621,612,674,659,685,726,633,618,637,607,638,592,616,517,508,566,481,590,460,391,397,387,459,378,358,340,320,351,281,285,281,245,276,252,272,268,255,243,220,195,173,201,232,199,202,177,163,162,134,129,123,125,120,91,81,82,78,79,79,55,64,52,57,47,41,47,22,25,35,26,29,27,16,17,18,11,11,13,7,10,9,5,16,25261,Mawhtike(ST),MMR015023
 Yes - some difficulty,-,1,-,1,-,-,1,-,-,-,-,2,1,3,-,-,-,-,-,1,1,-,1,4,4,3,3,1,2,1,2,4,3,4,3,4,7,3,6,12,8,13,10,13,13,13,18,9,10,8,21,14,20,16,15,17,17,8,20,18,34,18,24,23,23,11,18,28,23,21,29,19,21,29,17,18,11,17,23,20,20,10,12,5,10,4,1,4,4,5,9,870,Mawhtike(ST),MMR015023
 Yes - a lot of difficulty,-,-,-,-,1,-,-,-,1,-,-,-,1,1,-,-,-,-,-,1,-,-,1,-,1,-,-,1,-,-,1,-,-,-,1,1,-,-,2,-,1,-,2,2,-,-,-,-,3,-,1,3,-,-,4,-,1,2,2,1,2,2,2,2,1,1,2,-,1,-,4,4,3,2,2,-,5,2,-,7,2,3,1,1,1,2,1,-,-,-,5,93,Mawhtike(ST),MMR015023
 Yes - cannot remember/concentrate at all,-,-,-,-,1,-,-,-,-,1,-,2,-,-,-,1,1,-,1,1,-,-,2,-,2,1,-,1,-,-,2,-,-,1,2,-,1,1,2,2,-,-,-,-,-,1,-,1,-,-,1,-,-,1,2,-,1,-,-,1,-,3,1,1,1,2,1,1,1,-,1,1,-,2,1,1,1,2,1,1,1,1,1,1,2,1,2,-,-,-,2,66,Mawhtike(ST),MMR015023
 Total,375,384,538,526,542,553,578,586,622,613,674,663,687,730,633,619,638,607,639,595,617,517,512,570,488,594,463,394,399,388,464,382,361,345,326,356,289,289,291,259,285,265,284,283,268,257,238,205,186,209,255,216,222,194,184,179,153,139,145,145,156,114,108,108,103,93,100,84,89,73,91,71,65,80,42,44,52,47,53,55,39,31,32,18,24,20,11,14,13,10,32,26290,Mawhtike(ST),MMR015023
