Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2410,2534,2774,2879,3049,2860,2966,3184,2829,3013,3102,2650,3134,3199,3016,2867,2497,2598,2818,2528,3148,2465,2527,2636,2472,3067,2408,2701,2787,2610,3241,2458,2633,2611,2130,3025,2131,2321,2572,2440,2629,1874,2477,2204,1927,2803,1843,1929,2027,1724,2212,1498,1680,1774,1512,1943,1417,1514,1281,1000,1483,858,1033,1014,897,1201,604,745,533,345,773,434,493,506,444,729,338,385,438,224,341,223,231,206,142,198,107,90,67,33,166,161839,Pwint Phyu,MMR009008
 Yes - some difficulty,22,19,17,4,7,10,6,13,17,10,5,5,11,10,4,7,5,7,6,2,8,6,7,3,2,6,2,7,4,10,12,6,3,8,5,11,2,4,5,8,10,9,8,12,9,20,10,12,14,12,24,8,14,25,12,28,10,10,20,15,37,18,17,19,23,17,23,26,17,11,43,11,22,32,27,51,19,26,25,17,35,19,23,23,15,30,13,8,4,8,32,1279,Pwint Phyu,MMR009008
 Yes - a lot of difficulty,12,4,2,4,3,1,10,7,3,6,11,1,8,13,9,5,3,4,4,2,5,5,3,4,2,7,3,6,3,2,4,1,2,1,1,7,4,5,2,-,4,1,3,1,2,5,6,1,3,-,3,3,-,6,1,8,1,3,1,4,7,3,4,4,5,7,1,2,1,1,9,1,2,4,3,12,1,6,1,5,4,1,3,5,3,9,5,2,1,2,7,356,Pwint Phyu,MMR009008
 Yes - cannot remember/concentrate at all,2,1,-,1,2,6,3,4,3,4,9,3,6,9,5,7,-,3,3,1,3,1,3,4,1,3,7,5,2,-,1,1,1,5,1,2,4,1,2,-,3,2,2,2,-,3,-,1,1,1,1,1,-,4,-,1,3,1,2,2,1,1,2,1,2,1,2,1,1,1,4,1,-,1,1,6,1,1,3,-,4,1,3,4,4,6,4,2,2,-,8,218,Pwint Phyu,MMR009008
 Total,2446,2558,2793,2888,3061,2877,2985,3208,2852,3033,3127,2659,3159,3231,3034,2886,2505,2612,2831,2533,3164,2477,2540,2647,2477,3083,2420,2719,2796,2622,3258,2466,2639,2625,2137,3045,2141,2331,2581,2448,2646,1886,2490,2219,1938,2831,1859,1943,2045,1737,2240,1510,1694,1809,1525,1980,1431,1528,1304,1021,1528,880,1056,1038,927,1226,630,774,552,358,829,447,517,543,475,798,359,418,467,246,384,244,260,238,164,243,129,102,74,43,213,163692,Pwint Phyu,MMR009008
