Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,6220,6365,6720,7564,7912,8214,7058,6871,6490,6676,6885,6577,7019,6981,6497,6084,5178,5521,5826,5125,6241,4644,4822,4895,4582,6039,4737,5092,5516,4911,6293,4698,4805,4887,3992,5672,3912,3923,4397,4114,4808,3176,4386,3527,3354,4244,3402,3102,3408,2831,3569,2490,2621,2932,2336,3041,2261,1999,2136,1804,2311,1577,1515,1471,1143,1466,953,916,672,520,789,424,489,455,395,693,334,272,356,162,284,182,201,178,142,159,89,70,57,34,143,309834,Bogale,MMR017024
 Yes - some difficulty,107,121,71,61,54,63,33,68,56,55,66,59,63,69,53,47,31,42,54,41,59,30,27,30,32,54,38,48,45,64,69,58,68,77,61,102,88,81,119,96,131,106,127,134,151,236,190,166,223,166,249,220,217,235,207,297,240,221,218,210,277,224,212,197,161,246,163,197,137,88,193,85,127,117,136,211,131,108,87,55,126,66,67,74,59,70,45,32,18,15,59,10187,Bogale,MMR017024
 Yes - a lot of difficulty,41,18,19,20,14,23,20,23,24,23,31,26,21,29,21,14,19,12,15,13,24,11,8,7,11,5,3,10,12,9,15,7,11,13,5,10,4,5,13,11,17,5,9,10,13,20,11,10,15,13,18,16,25,24,22,30,18,16,25,27,27,24,23,35,27,33,21,23,27,14,37,21,23,22,26,58,20,18,30,20,35,22,20,17,18,26,17,8,13,9,36,1714,Bogale,MMR017024
 Yes - cannot remember/concentrate at all,27,14,15,13,14,23,13,14,13,8,16,10,12,15,18,16,10,11,14,11,16,9,7,8,7,14,8,8,6,7,10,10,6,11,4,12,3,2,7,3,11,8,7,3,8,13,4,6,9,9,14,7,3,14,4,10,12,11,11,6,17,7,10,6,6,9,2,7,7,10,10,8,9,11,5,18,10,7,12,15,10,11,20,12,17,18,5,7,6,1,22,930,Bogale,MMR017024
 Total,6395,6518,6825,7658,7994,8323,7124,6976,6583,6762,6998,6672,7115,7094,6589,6161,5238,5586,5909,5190,6340,4694,4864,4940,4632,6112,4786,5158,5579,4991,6387,4773,4890,4988,4062,5796,4007,4011,4536,4224,4967,3295,4529,3674,3526,4513,3607,3284,3655,3019,3850,2733,2866,3205,2569,3378,2531,2247,2390,2047,2632,1832,1760,1709,1337,1754,1139,1143,843,632,1029,538,648,605,562,980,495,405,485,252,455,281,308,281,236,273,156,117,94,59,260,322665,Bogale,MMR017024
