Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1411,1561,1575,1754,1948,1845,1834,1883,1828,1825,2030,2027,2162,2135,1967,1859,1664,1630,1627,1523,1808,1419,1487,1479,1365,1598,1426,1484,1615,1441,1709,1336,1542,1636,1321,1767,1378,1356,1603,1429,1608,1143,1520,1312,1250,1520,1348,1149,1446,1148,1516,1209,1294,1310,1163,1307,1118,984,1096,893,1248,812,758,706,588,584,425,402,298,239,367,227,335,346,356,499,322,225,267,171,236,144,167,123,118,147,74,55,38,32,102,102032,Yekyi,MMR017006
 Yes - some difficulty,129,109,71,59,29,16,16,13,12,11,11,11,12,12,11,10,9,7,2,7,3,5,4,6,3,5,8,6,10,8,7,5,4,13,4,14,12,7,6,6,14,10,15,20,15,13,16,12,22,15,27,25,26,32,30,41,32,21,29,29,65,36,40,48,43,52,33,43,26,16,51,22,46,52,42,91,50,37,62,44,68,39,29,37,27,31,19,18,15,12,30,2361,Yekyi,MMR017006
 Yes - a lot of difficulty,76,22,6,7,1,1,5,6,5,5,3,4,8,5,4,3,2,1,2,5,7,3,4,2,4,2,4,2,1,3,4,4,2,8,3,7,1,1,2,5,1,3,2,1,1,3,4,2,1,1,6,3,1,5,4,4,4,5,3,3,6,3,2,4,6,7,5,1,1,3,3,-,3,4,12,12,7,2,4,3,7,3,9,12,6,10,7,4,2,2,17,464,Yekyi,MMR017006
 Yes - cannot remember/concentrate at all,23,1,1,-,2,2,-,4,3,3,5,6,7,5,7,2,6,2,5,3,3,-,4,-,4,2,1,1,1,1,5,1,2,1,2,1,3,-,-,2,4,1,2,1,2,-,2,1,-,1,2,2,1,1,1,-,-,3,1,1,1,2,1,2,-,2,2,4,-,1,1,1,6,5,-,1,-,-,4,3,4,-,3,3,3,1,5,1,1,2,7,213,Yekyi,MMR017006
 Total,1639,1693,1653,1820,1980,1864,1855,1906,1848,1844,2049,2048,2189,2157,1989,1874,1681,1640,1636,1538,1821,1427,1499,1487,1376,1607,1439,1493,1627,1453,1725,1346,1550,1658,1330,1789,1394,1364,1611,1442,1627,1157,1539,1334,1268,1536,1370,1164,1469,1165,1551,1239,1322,1348,1198,1352,1154,1013,1129,926,1320,853,801,760,637,645,465,450,325,259,422,250,390,407,410,603,379,264,337,221,315,186,208,175,154,189,105,78,56,48,156,105070,Yekyi,MMR017006
