School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,262,810,895,827,752,826,695,790,712,578,441,357,233,218,110,97,46,29,18,19,16,4,7,10,7,12,1,5,3,4,9,3,5,6,1,4,1,1,-,1,3,4,4,1,4,3,1,1,1,1,2,2,-,1,-,2,-,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,8850,Namkham,MMR015010
 Previously attended,60,106,105,96,109,98,120,172,215,333,411,531,598,858,648,907,656,765,707,701,809,637,683,753,567,965,516,645,539,468,687,480,441,520,329,630,278,423,433,389,542,339,302,355,243,511,280,295,269,249,344,290,183,202,142,285,143,140,119,108,131,105,78,79,32,77,34,39,36,36,55,24,16,29,14,36,14,11,8,9,12,11,6,9,5,24,25659,Namkham,MMR015010
 Never attended,707,252,129,103,64,65,51,51,75,67,80,82,88,127,108,164,97,138,120,134,187,118,134,167,108,271,110,151,134,121,231,122,121,129,87,260,85,141,101,125,202,123,105,129,89,233,110,141,104,117,175,159,106,109,75,211,73,98,89,87,112,79,69,61,28,127,31,41,45,36,67,41,30,50,16,76,21,25,35,17,45,23,16,16,4,36,9287,Namkham,MMR015010
 Total,1029,1168,1129,1026,925,989,866,1013,1002,978,932,970,919,1203,866,1168,799,932,845,854,1012,759,824,930,682,1248,627,801,676,593,927,605,567,655,417,894,364,565,534,515,747,466,411,485,336,747,391,437,374,367,521,451,289,312,217,498,216,239,209,195,245,184,147,140,60,204,65,80,81,72,122,65,46,79,30,112,35,36,43,26,57,34,22,26,9,60,43796,Namkham,MMR015010
