School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,235,856,876,926,847,867,744,777,634,475,330,167,122,118,79,43,35,16,11,3,5,3,2,2,1,6,9,2,1,1,-,1,3,1,1,2,-,3,-,1,-,-,-,-,1,1,-,-,-,-,2,-,1,1,-,1,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8216,Lamine,MMR011006
 Previously attended,37,53,59,80,69,110,112,159,236,311,371,305,358,462,406,435,391,428,392,334,433,330,379,381,368,482,346,412,402,300,431,330,371,437,314,479,259,369,387,260,406,258,271,292,243,340,221,269,254,240,303,211,180,223,154,318,168,171,185,133,218,99,147,107,54,110,59,69,54,58,85,47,35,40,14,43,24,20,32,20,35,9,10,13,7,19,18846,Lamine,MMR011006
 Never attended,817,240,106,71,38,58,34,56,50,54,45,49,50,66,43,80,47,49,66,59,86,54,75,79,74,105,60,106,105,91,158,107,109,135,79,158,67,145,98,81,150,88,106,120,82,189,82,131,93,89,160,93,92,94,53,186,59,94,112,87,133,61,96,50,32,136,30,63,73,48,98,58,40,63,39,99,35,37,31,27,44,27,15,14,12,56,7627,Lamine,MMR011006
 Total,1089,1149,1041,1077,954,1035,890,992,920,840,746,521,530,646,528,558,473,493,469,396,524,387,456,462,443,593,415,520,508,392,589,438,483,573,394,639,326,517,485,342,556,346,377,412,326,530,303,400,347,329,465,304,273,318,207,505,227,265,297,220,352,160,244,157,86,246,89,133,127,106,183,105,75,103,53,142,59,57,63,47,79,36,25,27,19,76,34689,Lamine,MMR011006
