School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,326,1107,1246,1160,1188,1128,1040,1073,909,730,466,391,277,183,124,77,56,34,20,25,9,5,4,2,6,6,1,-,-,3,2,2,1,1,-,3,-,3,1,2,1,1,2,-,1,-,2,-,-,-,-,1,-,-,-,2,-,1,1,-,-,1,-,-,-,2,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,11629,Phekon,MMR014010
 Previously attended,57,80,89,87,84,98,136,203,321,428,548,716,854,902,814,923,752,848,851,855,787,703,735,710,652,802,567,574,647,560,592,526,508,546,457,578,404,492,487,426,414,330,318,338,282,325,235,258,271,249,222,204,152,206,122,203,94,121,122,106,81,82,70,45,40,55,28,19,30,44,30,24,19,16,9,28,8,10,12,8,12,5,3,-,2,13,26664,Phekon,MMR014010
 Never attended,918,189,47,32,15,10,11,12,10,26,21,27,22,36,21,36,33,42,47,43,51,56,58,54,58,95,54,46,71,73,93,65,68,77,64,80,50,80,76,75,83,91,70,92,79,142,83,80,85,77,115,89,54,55,58,102,56,64,65,48,62,49,47,32,30,48,27,24,36,40,43,30,24,26,18,39,15,18,17,17,10,7,1,2,7,13,5212,Phekon,MMR014010
 Total,1301,1376,1382,1279,1287,1236,1187,1288,1240,1184,1035,1134,1153,1121,959,1036,841,924,918,923,847,764,797,766,716,903,622,620,718,636,687,593,577,624,521,661,454,575,564,503,498,422,390,430,362,467,320,338,356,326,337,294,206,261,180,307,150,186,188,154,143,132,117,77,70,105,55,43,66,85,73,54,44,42,27,67,24,28,29,25,22,12,4,2,9,26,43505,Phekon,MMR014010
