School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,1070,2301,2533,2445,2396,2409,2126,2277,1999,1355,886,562,371,266,154,85,65,56,43,25,32,17,19,18,12,13,9,7,4,6,4,3,4,2,4,4,3,7,5,-,2,1,1,2,1,1,1,3,2,2,3,1,1,1,1,1,-,1,1,3,1,1,2,1,-,2,-,-,1,-,1,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,23638,Homalin,MMR005034
 Previously attended,86,128,122,152,151,165,145,293,431,706,924,1097,1278,1438,1257,1628,1156,1245,1367,1192,1604,1238,1343,1347,1194,1631,1092,1185,1243,1015,1427,998,1134,1234,953,1170,882,1052,940,799,1059,685,704,703,533,691,519,551,572,497,556,413,363,357,293,368,217,249,230,198,237,174,220,130,94,154,75,82,68,70,108,56,65,52,33,55,23,23,29,15,21,11,19,13,6,33,50066,Homalin,MMR005034
 Never attended,1433,290,79,45,22,31,16,32,22,23,25,35,36,46,28,66,48,49,71,46,108,93,81,131,124,142,95,97,109,106,156,95,107,141,106,175,84,122,105,78,133,79,96,85,68,116,69,84,98,83,99,78,68,52,42,105,44,54,39,58,58,33,49,45,25,60,28,27,33,15,48,22,18,22,14,27,15,14,15,9,7,3,4,4,3,19,6865,Homalin,MMR005034
 Total,2589,2719,2734,2642,2569,2605,2287,2602,2452,2084,1835,1694,1685,1750,1439,1779,1269,1350,1481,1263,1744,1348,1443,1496,1330,1786,1196,1289,1356,1127,1587,1096,1245,1377,1063,1349,969,1181,1050,877,1194,765,801,790,602,808,589,638,672,582,658,492,432,410,336,474,261,304,270,259,296,208,271,176,119,216,103,109,102,85,157,79,84,74,47,82,38,37,44,24,28,14,24,17,9,52,80569,Homalin,MMR005034
