School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,212,587,597,582,550,508,480,517,565,467,385,318,268,204,144,114,62,46,35,27,28,22,15,18,6,10,9,8,5,8,1,1,4,2,4,2,1,4,3,3,2,2,2,2,3,4,3,1,2,-,1,-,4,-,1,1,-,2,-,2,1,1,1,1,-,-,1,-,1,2,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,1,6867,Zabuthiri,MMR018002
 Previously attended,59,103,91,95,84,96,90,122,154,173,208,256,316,500,456,633,599,700,767,741,876,756,778,948,896,1104,816,895,845,770,873,681,711,766,665,685,540,672,612,487,628,538,535,547,521,535,461,502,527,466,485,442,414,413,406,280,157,181,159,124,145,110,95,80,58,56,34,43,45,41,65,42,25,27,19,32,15,16,17,20,16,14,10,6,5,24,31000,Zabuthiri,MMR018002
 Never attended,466,65,7,14,6,12,6,7,6,2,9,9,7,5,7,14,5,4,9,1,8,7,13,14,3,15,7,5,6,5,13,13,2,4,4,9,1,6,5,4,4,5,6,4,2,5,3,4,3,-,8,2,1,1,1,5,1,2,4,3,-,2,1,1,-,3,1,1,3,4,2,2,-,1,2,3,-,-,3,-,2,1,-,-,-,2,903,Zabuthiri,MMR018002
 Total,737,755,695,691,640,616,576,646,725,642,602,583,591,709,607,761,666,750,811,769,912,785,806,980,905,1129,832,908,856,783,887,695,717,772,673,696,542,682,620,494,634,545,543,553,526,544,467,507,532,466,494,444,419,414,408,286,158,185,163,129,146,113,97,82,58,59,36,44,49,47,68,46,25,29,21,35,15,16,20,20,18,15,10,6,5,27,38770,Zabuthiri,MMR018002
