School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,310,819,995,900,829,943,772,781,701,555,342,309,213,190,113,83,71,35,40,16,24,14,9,9,11,2,2,4,4,6,4,2,4,4,4,5,3,3,2,2,6,-,5,3,1,1,1,3,3,-,1,4,1,-,1,2,-,1,1,-,1,-,1,-,2,1,-,1,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,1,-,1,9181,Tachileik,MMR016009
 Previously attended,59,91,106,123,127,172,162,251,279,391,464,616,685,908,852,1065,829,960,978,815,1056,849,890,964,901,1156,711,913,831,765,906,700,686,845,624,807,519,731,611,501,628,404,366,398,322,459,235,338,293,269,314,215,197,196,149,236,112,124,120,117,121,90,75,68,37,55,21,34,28,26,47,28,18,16,10,15,9,10,8,8,5,1,3,2,-,18,32144,Tachileik,MMR016009
 Never attended,938,431,246,250,212,245,215,206,199,221,257,224,270,343,257,453,234,297,258,244,454,272,294,337,264,623,252,341,299,290,511,346,321,384,228,626,221,342,306,332,464,307,263,305,184,588,277,329,319,299,439,317,240,234,175,442,125,179,145,140,224,122,133,111,51,173,47,55,53,59,103,59,30,49,18,85,21,27,25,17,34,20,18,15,2,40,20405,Tachileik,MMR016009
 Total,1307,1341,1347,1273,1168,1360,1149,1238,1179,1167,1063,1149,1168,1441,1222,1601,1134,1292,1276,1075,1534,1135,1193,1310,1176,1781,965,1258,1134,1061,1421,1048,1011,1233,856,1438,743,1076,919,835,1098,711,634,706,507,1048,513,670,615,568,754,536,438,430,325,680,237,304,266,257,346,212,209,179,90,229,68,90,82,85,150,88,49,65,28,100,31,37,33,25,39,21,21,18,2,59,61730,Tachileik,MMR016009
