School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,729,2183,2628,2529,2525,2623,2403,2749,2866,2289,1839,1742,1498,1353,864,794,404,307,206,140,108,79,63,55,43,48,20,25,6,14,29,20,9,6,6,16,7,8,2,5,4,1,2,3,2,7,2,4,3,3,8,4,2,-,1,2,-,-,2,2,1,1,2,-,-,2,3,-,1,-,2,1,1,1,-,1,-,1,1,-,1,-,-,1,-,-,33312,Myitkyina,MMR001001
 Previously attended,116,248,307,277,266,300,313,413,547,727,890,1068,1355,1762,1681,2178,1702,1956,2058,1814,2208,1902,1887,2126,1737,2660,1651,2026,1921,1579,2064,1554,1563,1883,1499,2043,1237,1659,1510,1237,1760,1102,1060,1195,862,1295,733,965,898,841,842,715,654,729,527,817,386,515,464,445,527,321,416,305,190,358,193,197,219,183,258,152,105,145,75,138,54,71,60,59,73,46,20,22,23,123,77062,Myitkyina,MMR001001
 Never attended,1784,232,63,46,23,39,21,18,28,36,25,28,26,21,25,29,38,37,33,27,39,27,40,42,33,53,41,42,44,32,89,28,61,71,27,89,43,72,50,47,109,42,62,62,46,136,45,83,63,80,80,71,56,60,36,102,43,52,70,44,97,44,48,48,16,91,21,47,48,42,68,27,19,39,11,60,13,23,19,28,37,13,15,7,14,52,5838,Myitkyina,MMR001001
 Total,2629,2663,2998,2852,2814,2962,2737,3180,3441,3052,2754,2838,2879,3136,2570,3001,2144,2300,2297,1981,2355,2008,1990,2223,1813,2761,1712,2093,1971,1625,2182,1602,1633,1960,1532,2148,1287,1739,1562,1289,1873,1145,1124,1260,910,1438,780,1052,964,924,930,790,712,789,564,921,429,567,536,491,625,366,466,353,206,451,217,244,268,225,328,180,125,185,86,199,67,95,80,87,111,59,35,30,37,175,116212,Myitkyina,MMR001001
