School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,190,432,525,646,607,730,588,643,593,422,342,256,164,116,71,49,22,15,16,10,8,6,1,6,2,7,3,3,1,1,-,3,1,-,-,-,-,1,2,-,1,-,-,-,1,-,-,2,-,1,1,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,6493,Tamoenye(ST),MMR015011
 Previously attended,23,34,39,39,49,99,83,139,193,209,306,389,403,520,426,521,379,404,374,410,405,384,342,361,285,397,254,287,241,245,256,245,199,218,165,255,132,214,189,195,210,150,129,170,135,179,119,119,134,135,118,111,72,94,79,125,63,58,51,59,66,41,41,36,36,56,22,28,19,24,17,15,10,25,5,19,3,5,3,7,1,2,4,-,3,8,13114,Tamoenye(ST),MMR015011
 Never attended,736,485,288,287,184,245,110,195,179,154,219,185,148,254,168,320,145,159,152,147,269,169,150,171,160,373,147,171,180,168,278,168,139,157,140,332,104,180,169,168,226,157,134,165,137,348,120,178,174,191,199,179,115,126,106,294,98,74,93,93,113,70,68,61,44,149,38,45,36,44,47,42,27,34,17,69,13,15,23,11,17,13,5,3,5,23,12792,Tamoenye(ST),MMR015011
 Total,949,951,852,972,840,1074,781,977,965,785,867,830,715,890,665,890,546,578,542,567,682,559,493,538,447,777,404,461,422,414,534,416,339,375,305,587,236,395,360,363,437,307,263,335,273,527,239,299,308,327,318,290,187,220,185,419,161,132,144,154,179,111,110,97,80,205,60,73,55,68,64,58,37,59,22,88,16,20,26,18,18,15,10,3,8,31,32399,Tamoenye(ST),MMR015011
