School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,509,942,954,795,842,864,795,786,691,514,390,234,233,158,116,85,46,28,23,12,8,13,10,3,6,4,3,8,4,1,7,1,1,3,2,5,-,-,2,-,1,3,-,1,-,1,2,-,3,-,-,1,-,1,-,3,-,-,1,-,-,2,-,-,1,1,1,-,-,-,3,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,9124,Ngazun,MMR010021
 Previously attended,83,81,103,95,110,135,135,232,336,402,566,528,667,719,601,860,683,622,720,640,857,643,703,711,659,953,559,675,720,556,1005,585,716,661,557,954,485,707,688,549,872,569,615,564,458,638,468,513,455,414,609,345,362,374,301,457,238,320,322,258,415,198,273,190,148,219,103,148,130,90,214,108,95,108,51,90,64,49,49,41,40,25,25,16,15,46,34363,Ngazun,MMR010021
 Never attended,500,84,38,24,25,31,26,27,39,35,33,39,49,52,47,76,45,44,57,51,77,47,64,61,60,122,45,75,64,50,151,55,73,63,66,123,64,89,79,70,158,67,108,114,80,153,90,104,101,89,140,91,91,81,79,146,65,101,96,89,141,50,102,64,44,131,30,53,64,42,115,40,37,55,21,65,20,31,25,23,27,10,11,6,5,22,6097,Ngazun,MMR010021
 Total,1092,1107,1095,914,977,1030,956,1045,1066,951,989,801,949,929,764,1021,774,694,800,703,942,703,777,775,725,1079,607,758,788,607,1163,641,790,727,625,1082,549,796,769,619,1031,639,723,679,538,792,560,617,559,503,749,437,453,456,380,606,303,421,419,347,556,250,375,254,193,351,134,201,194,132,332,148,132,163,72,155,84,80,74,65,67,35,36,22,20,68,49584,Ngazun,MMR010021
