School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,528,1181,1299,1169,1114,1138,1169,1177,1057,803,643,467,349,246,155,105,84,51,31,17,14,10,18,11,15,5,11,4,5,4,5,4,5,7,3,5,2,1,3,3,5,2,3,2,1,2,1,1,1,2,3,1,3,2,-,2,-,-,3,-,1,-,1,-,-,2,-,1,-,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,12960,Palae,MMR005019
 Previously attended,78,96,117,117,99,140,140,204,296,388,502,498,616,691,640,833,696,696,829,728,1014,790,815,927,773,1139,828,874,961,742,1113,755,816,854,774,997,681,895,880,656,916,681,675,605,547,763,520,581,535,455,615,383,433,492,375,502,288,369,383,276,391,229,281,209,142,249,134,166,141,110,191,88,95,110,60,95,44,48,40,30,43,35,24,14,15,58,39124,Palae,MMR005019
 Never attended,752,102,35,29,14,12,13,17,15,19,24,26,35,36,32,51,44,55,41,47,80,52,70,65,55,102,60,77,65,55,123,73,60,93,63,96,54,64,80,70,133,70,75,70,68,135,81,93,69,80,123,74,79,82,57,122,65,67,90,87,141,82,105,63,58,118,41,75,58,59,100,40,38,55,31,48,17,24,15,14,22,8,9,7,2,36,5842,Palae,MMR005019
 Total,1358,1379,1451,1315,1227,1290,1322,1398,1368,1210,1169,991,1000,973,827,989,824,802,901,792,1108,852,903,1003,843,1246,899,955,1031,801,1241,832,881,954,840,1098,737,960,963,729,1054,753,753,677,616,900,602,675,605,537,741,458,515,576,432,626,353,436,476,363,533,311,387,272,200,369,175,242,199,169,292,128,133,165,91,143,62,72,55,44,66,43,33,21,17,94,57926,Palae,MMR005019
