School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,195,535,565,469,532,560,503,417,433,290,170,131,89,55,41,38,17,12,9,4,6,5,2,3,-,3,3,3,-,2,1,-,-,-,-,-,2,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5099,Kalewa,MMR005028
 Previously attended,18,26,26,22,47,35,52,111,149,241,293,353,407,415,421,462,406,398,433,416,446,386,428,425,413,503,394,436,456,371,470,368,399,364,317,399,321,343,311,276,361,277,349,274,249,318,258,267,245,229,279,223,193,203,183,192,133,143,121,127,146,84,90,66,68,68,59,52,53,47,52,31,48,42,23,30,19,18,24,21,19,8,5,5,2,16,18277,Kalewa,MMR005028
 Never attended,319,47,19,3,5,3,2,2,2,1,3,2,1,-,1,5,2,3,-,1,1,1,4,-,1,2,3,4,1,1,-,1,1,-,2,1,-,3,1,1,3,-,1,1,-,1,4,1,2,1,1,-,2,3,1,1,1,1,1,1,6,1,2,2,-,1,-,1,-,-,-,1,-,-,-,-,1,-,2,-,-,-,-,1,1,-,494,Kalewa,MMR005028
 Total,532,608,610,494,584,598,557,530,584,532,466,486,497,470,463,505,425,413,442,421,453,392,434,428,414,508,400,443,457,374,471,369,400,364,319,400,323,346,313,277,364,278,350,275,249,319,263,268,247,230,280,223,195,206,184,193,134,144,122,128,153,85,92,68,68,69,59,53,53,47,52,32,48,42,23,30,20,18,26,21,19,8,5,6,3,16,23870,Kalewa,MMR005028
