School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,508,1529,1780,1519,1462,1569,1415,1462,1427,1087,800,645,619,517,352,300,200,105,71,41,35,15,26,23,13,19,13,14,11,15,10,8,4,9,4,9,5,7,8,2,5,3,3,3,1,2,2,1,3,1,2,3,3,-,3,3,2,4,5,2,1,2,2,-,-,3,1,2,2,-,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,17727,Pyigyidagun,MMR010005
 Previously attended,159,242,284,291,278,322,342,482,827,1196,1314,1530,1802,2389,2031,2670,2000,2137,2183,2041,2374,2005,2045,2173,1962,2590,1683,1945,1781,1628,2063,1463,1544,1734,1380,1746,1141,1435,1372,965,1603,932,1040,1039,777,963,610,753,780,588,771,555,513,531,389,570,333,417,418,289,465,250,329,205,168,233,133,162,152,138,182,116,102,105,46,97,39,53,54,36,38,25,17,18,13,48,76644,Pyigyidagun,MMR010005
 Never attended,1157,184,51,29,24,19,12,22,38,43,29,37,30,44,29,65,21,21,31,35,48,31,28,31,33,53,32,38,33,28,41,33,30,35,28,45,23,32,39,22,49,29,15,20,22,20,17,20,25,20,20,16,17,17,6,25,12,20,11,13,22,13,19,11,7,18,9,9,9,8,16,7,3,11,2,6,4,4,5,2,5,4,4,1,1,6,3204,Pyigyidagun,MMR010005
 Total,1824,1955,2115,1839,1764,1910,1769,1966,2292,2326,2143,2212,2451,2950,2412,3035,2221,2263,2285,2117,2457,2051,2099,2227,2008,2662,1728,1997,1825,1671,2114,1504,1578,1778,1412,1800,1169,1474,1419,989,1657,964,1058,1062,800,985,629,774,808,609,793,574,533,548,398,598,347,441,434,304,488,265,350,216,175,254,143,173,163,146,199,123,105,116,48,103,43,57,59,38,45,30,22,19,14,54,97575,Pyigyidagun,MMR010005
