School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,662,1779,2019,1750,1847,1968,1778,1849,1745,1367,1101,828,656,508,276,257,147,98,42,23,28,18,12,14,11,16,4,5,9,1,6,4,7,2,4,2,2,7,4,4,4,2,1,3,1,4,-,1,6,-,-,4,2,2,1,1,-,1,-,2,1,2,2,1,2,1,2,1,1,-,2,1,-,1,-,-,1,1,-,-,-,-,1,-,1,1,20917,Taungtha,MMR010018
 Previously attended,102,166,198,198,206,256,261,358,484,525,707,825,1036,1119,1027,1334,1080,1035,1153,1070,1403,1102,1172,1193,1146,1419,1031,1227,1211,967,1494,970,1091,1238,1118,1409,866,1188,1117,987,1464,920,949,960,830,1051,769,749,895,711,933,591,715,639,598,844,524,574,586,509,633,377,470,351,265,440,211,259,235,152,337,143,163,161,94,162,91,95,78,69,65,30,35,32,18,81,57347,Taungtha,MMR010018
 Never attended,1075,170,67,43,23,25,19,41,34,32,55,45,59,62,50,82,45,67,68,46,94,55,83,90,55,84,59,108,89,75,124,72,105,105,83,124,59,113,116,92,158,110,122,117,107,146,97,100,110,89,141,91,98,93,77,152,101,99,118,107,162,77,82,55,59,123,49,77,82,54,115,33,56,69,41,54,27,34,35,28,37,16,14,8,7,36,7556,Taungtha,MMR010018
 Total,1839,2115,2284,1991,2076,2249,2058,2248,2263,1924,1863,1698,1751,1689,1353,1673,1272,1200,1263,1139,1525,1175,1267,1297,1212,1519,1094,1340,1309,1043,1624,1046,1203,1345,1205,1535,927,1308,1237,1083,1626,1032,1072,1080,938,1201,866,850,1011,800,1074,686,815,734,676,997,625,674,704,618,796,456,554,407,326,564,262,337,318,206,454,177,219,231,135,216,119,130,113,97,102,46,50,40,26,118,85820,Taungtha,MMR010018
