School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,426,1220,1384,1178,1175,1261,993,1098,1033,828,640,413,335,257,175,125,78,41,24,17,18,16,13,4,3,10,5,1,2,7,3,4,1,5,3,2,2,1,-,3,2,1,2,2,2,3,1,2,3,2,3,1,2,3,-,1,-,-,1,1,-,-,1,1,-,-,1,1,1,1,-,-,1,2,1,-,-,-,1,-,-,-,-,-,-,1,12848,Pwint Phyu,MMR009008
 Previously attended,83,176,189,176,184,223,203,335,404,521,635,660,799,931,873,1168,907,958,1021,923,1206,919,1031,1018,996,1239,963,1036,1003,781,1126,803,844,951,922,924,691,887,770,656,977,645,614,682,558,747,494,563,542,485,592,445,450,383,276,413,253,276,255,217,301,147,190,119,90,162,98,106,92,92,130,57,79,69,37,61,44,42,36,15,34,14,14,7,4,34,42076,Pwint Phyu,MMR009008
 Never attended,888,139,52,39,32,46,13,48,55,49,60,68,98,109,83,127,100,121,109,109,167,119,151,146,121,204,161,186,178,156,260,148,188,193,202,246,136,229,202,215,330,208,219,239,189,263,175,206,222,183,265,181,215,178,157,247,139,166,161,193,226,111,139,90,62,158,82,89,101,89,175,81,86,101,45,75,57,53,47,43,38,28,20,10,6,31,12132,Pwint Phyu,MMR009008
 Total,1397,1535,1625,1393,1391,1530,1209,1481,1492,1398,1335,1141,1232,1297,1131,1420,1085,1120,1154,1049,1391,1054,1195,1168,1120,1453,1129,1223,1183,944,1389,955,1033,1149,1127,1172,829,1117,972,874,1309,854,835,923,749,1013,670,771,767,670,860,627,667,564,433,661,392,442,417,411,527,258,330,210,152,320,181,196,194,182,305,138,166,172,83,136,101,95,84,58,72,42,34,17,10,66,67056,Pwint Phyu,MMR009008
