School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,322,877,984,841,868,838,743,873,780,602,512,331,260,186,114,79,36,27,19,12,9,9,10,6,7,2,5,3,5,1,5,4,2,2,3,3,-,1,5,1,2,1,3,4,-,2,-,4,1,1,4,3,1,2,-,4,1,-,1,1,5,-,1,-,-,1,2,-,1,-,3,1,-,-,-,-,1,-,1,-,1,-,2,1,-,-,9442,Yanbye,MMR012013
 Previously attended,55,58,78,71,81,86,87,132,159,223,320,318,375,581,398,544,332,408,426,354,576,399,451,499,401,709,415,519,493,386,723,463,488,628,365,653,307,645,542,390,733,451,416,527,350,654,369,500,461,361,527,410,312,328,234,492,221,215,262,284,413,186,207,173,118,329,108,163,171,108,232,115,85,113,51,165,51,63,62,44,39,31,17,23,13,46,26371,Yanbye,MMR012013
 Never attended,574,118,43,30,28,21,14,21,20,15,27,22,17,30,19,31,13,17,19,22,37,26,34,32,17,46,15,33,34,21,52,24,25,30,10,57,15,29,32,13,44,17,21,23,15,55,18,34,33,22,43,35,32,30,22,62,16,22,33,22,70,21,26,29,18,66,24,47,39,32,88,21,31,53,20,77,18,22,29,16,30,10,9,8,2,39,3127,Yanbye,MMR012013
 Total,951,1053,1105,942,977,945,844,1026,959,840,859,671,652,797,531,654,381,452,464,388,622,434,495,537,425,757,435,555,532,408,780,491,515,660,378,713,322,675,579,404,779,469,440,554,365,711,387,538,495,384,574,448,345,360,256,558,238,237,296,307,488,207,234,202,136,396,134,210,211,140,323,137,116,166,71,242,70,85,92,60,70,41,28,32,15,85,38940,Yanbye,MMR012013
