School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,59,103,140,145,148,244,163,190,153,101,79,55,42,26,19,15,8,11,8,6,7,3,4,-,-,5,-,1,1,-,4,-,3,3,-,1,-,-,1,1,-,1,1,3,1,-,3,1,-,-,1,1,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,1767,Mineyan,MMR016003
 Previously attended,3,17,24,31,29,43,39,51,58,67,85,96,91,149,105,214,160,168,145,171,259,178,157,191,117,276,101,136,100,90,195,125,114,122,84,137,68,98,85,67,139,71,78,87,65,154,60,84,82,73,93,87,58,59,22,86,32,26,22,18,45,24,22,8,8,26,6,8,9,5,7,4,4,5,3,6,3,4,2,3,2,2,2,1,2,3,6056,Mineyan,MMR016003
 Never attended,532,391,323,344,214,342,160,230,194,178,294,228,207,319,188,453,176,244,236,180,488,238,246,272,140,613,152,204,159,135,423,190,189,198,142,501,146,165,144,107,350,172,124,182,126,481,116,137,167,119,211,183,122,110,64,377,68,91,79,66,140,67,67,53,30,189,23,37,25,27,60,31,8,34,7,75,13,20,8,8,20,11,7,3,6,32,14631,Mineyan,MMR016003
 Total,594,511,487,520,391,629,362,471,405,346,458,379,340,494,312,682,344,423,389,357,754,419,407,463,257,894,253,341,260,225,622,315,306,323,226,639,214,263,230,175,489,244,203,272,192,635,179,222,249,192,305,271,180,169,86,464,100,117,101,85,185,91,90,61,38,215,29,45,34,32,68,35,12,40,10,81,17,24,10,11,22,13,9,4,8,35,22454,Mineyan,MMR016003
