School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,305,697,725,676,729,758,676,659,550,418,292,182,135,96,80,47,18,19,7,4,6,5,5,3,4,4,-,3,-,-,2,-,3,4,1,1,1,3,1,-,1,2,-,-,2,-,-,-,-,1,1,-,2,1,1,-,-,1,-,1,2,1,-,1,1,2,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,2,7143,Gyobingauk,MMR008014
 Previously attended,60,103,111,109,124,141,192,298,421,500,552,589,765,856,744,911,773,859,845,685,910,769,804,858,738,964,773,822,829,780,915,733,829,907,756,840,602,881,774,658,817,709,724,746,619,786,619,653,729,612,744,614,581,595,464,665,488,427,366,329,399,279,277,191,119,182,143,168,177,131,245,122,115,137,101,168,93,82,78,76,74,52,30,20,20,69,41615,Gyobingauk,MMR008014
 Never attended,529,102,36,21,11,16,13,14,19,10,18,18,14,21,8,15,14,12,8,8,20,17,7,16,9,14,7,10,19,12,29,10,15,15,10,17,10,15,12,11,28,8,13,16,14,22,5,13,8,15,19,10,10,13,10,19,14,16,9,13,14,12,6,3,3,11,6,10,6,8,14,8,12,8,10,16,8,5,15,6,7,6,2,2,3,8,1666,Gyobingauk,MMR008014
 Total,894,902,872,806,864,915,881,971,990,928,862,789,914,973,832,973,805,890,860,697,936,791,816,877,751,982,780,835,848,792,946,743,847,926,767,858,613,899,787,669,846,719,737,762,635,808,624,666,737,628,764,624,593,609,475,684,502,444,375,343,415,292,283,195,123,195,149,178,183,139,259,130,128,146,111,184,101,87,93,82,81,58,32,22,23,79,50424,Gyobingauk,MMR008014
