School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,686,1943,2182,2133,2085,2119,2046,2020,1888,1518,1144,874,672,462,316,215,160,94,55,51,27,36,25,27,15,18,10,7,13,7,15,4,6,6,5,6,5,3,9,3,6,3,6,3,3,-,2,2,6,3,4,2,3,4,1,2,-,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,-,1,-,-,1,1,1,-,2,-,-,-,1,22986,Hlegu,MMR013004
 Previously attended,186,237,250,268,279,348,404,549,732,979,1194,1435,1589,1860,1680,2015,1706,1877,1797,1693,1879,1646,1750,1846,1717,2071,1616,1662,1772,1451,1867,1460,1490,1823,1419,1749,1193,1760,1563,1465,1653,1364,1213,1356,1095,1320,961,1123,1178,1002,1117,932,837,839,643,839,523,577,546,446,581,406,416,285,214,340,192,233,216,206,313,160,115,144,82,96,75,95,72,69,80,52,21,26,23,80,78433,Hlegu,MMR013004
 Never attended,1463,307,121,57,56,61,50,53,74,63,74,64,82,72,72,79,66,74,75,68,91,59,78,74,58,104,55,75,89,60,102,71,75,82,48,98,52,93,69,73,100,65,58,69,51,67,41,55,43,40,68,44,39,36,17,41,21,34,28,35,44,23,19,19,17,42,13,18,16,20,46,15,15,20,11,25,10,9,8,9,15,4,7,5,2,6,5927,Hlegu,MMR013004
 Total,2335,2487,2553,2458,2420,2528,2500,2622,2694,2560,2412,2373,2343,2394,2068,2309,1932,2045,1927,1812,1997,1741,1853,1947,1790,2193,1681,1744,1874,1518,1984,1535,1571,1911,1472,1853,1250,1856,1641,1541,1759,1432,1277,1428,1149,1387,1004,1180,1227,1045,1189,978,879,879,661,882,544,613,575,482,626,430,437,305,232,383,206,252,233,228,360,176,131,164,94,121,85,105,81,79,95,58,28,31,25,87,107346,Hlegu,MMR013004
