School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,1203,3499,4043,4214,3889,4512,3982,4082,3399,2699,1970,1188,870,665,486,334,209,157,97,66,49,35,16,18,22,15,12,16,10,12,14,10,9,10,7,9,8,12,13,4,11,3,9,5,9,7,4,7,8,3,12,1,5,5,2,3,4,1,2,-,4,3,4,4,-,6,2,-,1,3,3,-,-,2,-,1,-,1,1,-,-,-,1,-,1,2,42005,Hpa-an,MMR003001
 Previously attended,189,322,334,371,387,531,625,985,1438,1840,2047,1894,1950,2240,1781,2250,1834,1936,2117,1743,2198,1777,1819,2071,1688,2384,1706,2034,1897,1770,2248,1731,1865,2190,1778,2269,1489,2127,1882,1652,2339,1651,1542,1752,1336,1957,1352,1491,1506,1311,1660,1321,1148,1148,840,1518,759,889,906,668,928,607,623,501,309,627,255,357,289,278,421,206,155,217,97,223,92,86,108,88,95,52,44,33,18,123,99315,Hpa-an,MMR003001
 Never attended,3607,1095,440,354,213,239,175,235,245,186,245,226,189,252,150,280,168,169,239,193,303,235,273,276,200,482,251,322,326,295,487,330,351,457,295,564,251,444,390,361,635,391,395,481,346,702,272,437,416,329,510,400,281,323,195,608,165,258,282,229,439,195,268,188,86,426,74,140,144,123,274,93,84,155,59,211,41,66,63,60,83,34,31,30,13,95,26923,Hpa-an,MMR003001
 Total,4999,4916,4817,4939,4489,5282,4782,5302,5082,4725,4262,3308,3009,3157,2417,2864,2211,2262,2453,2002,2550,2047,2108,2365,1910,2881,1969,2372,2233,2077,2749,2071,2225,2657,2080,2842,1748,2583,2285,2017,2985,2045,1946,2238,1691,2666,1628,1935,1930,1643,2182,1722,1434,1476,1037,2129,928,1148,1190,897,1371,805,895,693,395,1059,331,497,434,404,698,299,239,374,156,435,133,153,172,148,178,86,76,63,32,220,168243,Hpa-an,MMR003001
