School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,427,1244,1315,1156,1290,1223,1148,1047,902,656,425,230,188,107,73,47,44,21,10,10,9,3,3,4,4,5,1,1,4,3,3,1,1,2,3,2,2,2,2,-,2,-,1,-,1,1,2,2,3,2,3,-,1,1,-,-,-,-,1,1,-,-,1,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11644,Tharyarwaddy,MMR008007
 Previously attended,44,84,119,101,156,202,280,443,665,825,924,940,983,1025,915,1198,953,985,983,928,1124,900,975,1093,919,1195,924,975,1032,786,1144,811,841,969,887,960,624,1036,821,770,1019,792,661,794,652,841,606,735,746,666,737,589,538,571,454,651,386,373,442,392,436,266,336,200,140,247,143,186,168,182,285,148,107,138,70,149,81,91,81,68,51,49,34,18,15,75,47948,Tharyarwaddy,MMR008007
 Never attended,1000,199,78,49,27,29,24,32,41,34,30,34,37,40,34,36,38,34,32,21,48,30,29,35,28,46,19,35,39,28,52,32,31,37,20,54,18,34,28,33,42,25,21,33,25,33,24,26,33,21,33,22,24,16,9,35,12,20,21,17,37,14,14,6,7,17,13,17,16,16,37,12,13,31,12,26,10,13,16,8,11,5,5,1,7,12,3393,Tharyarwaddy,MMR008007
 Total,1471,1527,1512,1306,1473,1454,1452,1522,1608,1515,1379,1204,1208,1172,1022,1281,1035,1040,1025,959,1181,933,1007,1132,951,1246,944,1011,1075,817,1199,844,873,1008,910,1016,644,1072,851,803,1063,817,683,827,678,875,632,763,782,689,773,611,563,588,463,686,398,393,464,410,473,280,351,206,147,264,157,203,184,198,324,160,120,169,82,175,91,104,97,76,62,54,39,19,22,88,62985,Tharyarwaddy,MMR008007
