School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,268,744,727,701,711,766,679,625,585,427,319,204,206,111,84,70,51,13,13,9,9,7,7,7,4,4,-,3,-,1,1,2,2,3,3,-,1,3,4,-,-,4,1,-,2,1,-,2,1,1,-,1,1,1,4,1,1,-,-,1,2,2,2,-,1,1,-,-,-,1,3,-,-,1,-,-,-,-,-,-,-,-,1,-,1,2,7413,Shwedaung,MMR008006
 Previously attended,46,87,97,84,119,150,224,306,447,449,527,452,592,666,618,754,580,659,668,619,811,698,784,860,749,969,756,779,861,745,1056,703,818,832,735,886,644,925,783,645,931,739,775,814,659,836,661,677,795,619,777,624,611,551,516,609,427,483,424,391,402,330,299,227,168,244,160,175,162,139,252,137,106,148,76,124,76,88,56,62,87,38,23,17,20,66,40784,Shwedaung,MMR008006
 Never attended,541,63,21,12,15,11,13,14,20,7,8,12,15,23,11,17,6,13,19,10,18,15,20,26,14,29,17,15,10,14,23,14,19,9,19,27,16,29,19,9,28,17,19,23,13,29,20,23,20,30,36,18,20,32,18,29,27,22,24,21,33,25,22,13,9,30,11,21,19,22,55,20,20,24,21,26,17,17,24,18,18,14,3,9,4,14,2191,Shwedaung,MMR008006
 Total,855,894,845,797,845,927,916,945,1052,883,854,668,813,800,713,841,637,685,700,638,838,720,811,893,767,1002,773,797,871,760,1080,719,839,844,757,913,661,957,806,654,959,760,795,837,674,866,681,702,816,650,813,643,632,584,538,639,455,505,448,413,437,357,323,240,178,275,171,196,181,162,310,157,126,173,97,150,93,105,80,80,105,52,27,26,25,82,50388,Shwedaung,MMR008006
