School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,517,1729,1920,1576,1741,1855,1581,1538,1443,1080,765,538,402,270,169,113,69,44,28,19,9,9,9,8,5,8,6,4,8,5,4,3,2,1,-,4,2,2,3,2,1,3,1,-,-,1,2,4,1,-,1,2,1,1,-,-,-,-,4,-,-,3,1,-,-,2,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,1,17523,Pauk,MMR009021
 Previously attended,71,112,139,114,119,177,204,290,427,508,674,697,778,891,812,896,795,754,907,851,1091,948,919,1001,947,1104,901,973,947,741,1080,782,818,871,788,940,684,831,799,715,911,701,671,606,580,643,558,484,459,436,498,339,356,336,309,377,261,289,271,274,285,180,191,140,119,151,94,111,103,68,138,59,63,56,40,60,27,25,23,22,34,17,18,9,12,38,39538,Pauk,MMR009021
 Never attended,1206,146,40,17,25,10,26,18,24,27,25,25,30,44,47,81,50,78,81,77,138,113,118,122,124,167,108,143,130,99,150,94,114,119,119,149,101,163,148,141,210,161,177,183,175,248,219,223,223,232,304,200,214,213,190,315,168,219,196,207,219,173,177,126,117,181,95,137,104,90,179,83,75,94,52,75,47,37,39,26,37,12,10,6,10,27,11142,Pauk,MMR009021
 Total,1794,1987,2099,1707,1885,2042,1811,1846,1894,1615,1464,1260,1210,1205,1028,1090,914,876,1016,947,1238,1070,1046,1131,1076,1279,1015,1120,1085,845,1234,879,934,991,907,1093,787,996,950,858,1122,865,849,789,755,892,779,711,683,668,803,541,571,550,499,692,429,508,471,481,504,356,369,266,236,334,189,248,207,158,317,143,138,151,92,136,74,62,62,48,71,29,28,15,22,66,68203,Pauk,MMR009021
