School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,129,370,384,372,386,383,328,357,305,243,162,111,77,49,43,30,12,10,10,7,8,6,1,4,6,2,4,3,1,3,3,2,3,1,-,4,3,-,4,2,1,-,1,-,1,-,-,1,-,1,-,-,1,-,1,1,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3840,Mabane,MMR015018
 Previously attended,25,47,43,44,69,54,43,107,145,207,251,253,321,345,335,402,315,369,339,269,410,331,354,347,340,449,310,378,336,300,390,300,340,353,293,362,251,318,249,221,296,180,218,220,161,189,133,142,163,119,181,120,122,120,69,131,75,74,82,83,87,57,62,39,28,51,25,26,27,30,35,15,18,16,8,14,10,7,5,5,6,3,6,4,2,8,14087,Mabane,MMR015018
 Never attended,241,21,10,2,3,4,2,-,3,2,1,2,1,3,2,3,1,7,5,2,4,3,4,4,1,4,2,6,2,2,4,4,5,2,1,5,5,2,2,2,2,2,2,3,5,5,3,10,4,4,6,5,3,6,6,7,5,2,7,4,7,5,6,2,4,13,5,3,3,1,8,4,1,4,3,6,2,1,1,-,1,1,2,-,-,1,554,Mabane,MMR015018
 Total,395,438,437,418,458,441,373,464,453,452,414,366,399,397,380,435,328,386,354,278,422,340,359,355,347,455,316,387,339,305,397,306,348,356,294,371,259,320,255,225,299,182,221,223,167,194,136,153,167,124,187,125,126,126,76,139,80,76,89,87,94,63,68,42,32,65,30,29,30,31,43,20,19,20,11,20,12,8,6,5,7,4,8,4,2,9,18481,Mabane,MMR015018
