School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,900,2548,2954,2748,2849,2921,2620,2745,2735,2266,1629,1297,1065,933,678,490,337,209,132,101,51,42,29,29,22,23,10,25,19,5,10,7,10,12,6,7,8,7,8,4,11,8,2,2,6,8,4,1,3,4,1,2,2,2,5,5,1,1,1,2,2,2,1,2,-,2,2,-,-,-,1,1,-,-,-,-,2,1,-,-,1,-,-,1,-,1,32581,Taunggyi,MMR014001
 Previously attended,200,315,338,355,375,404,465,619,906,1289,1595,1999,2455,2756,2614,3136,2596,2729,2712,2667,2914,2561,2772,2823,2646,3138,2447,2674,2627,2323,2834,2252,2176,2320,1998,2368,1804,2265,2113,1903,2315,1639,1574,1672,1390,1666,1193,1317,1291,1290,1271,1083,1026,969,819,1113,734,748,709,653,781,495,581,405,328,374,232,257,270,242,294,177,155,168,116,145,99,88,85,82,60,39,35,32,17,76,109588,Taunggyi,MMR014001
 Never attended,1885,266,83,67,45,49,42,69,53,57,82,84,100,102,81,122,67,89,97,85,102,78,124,138,133,151,111,157,149,133,198,165,180,156,125,180,109,157,167,123,183,106,107,142,127,195,118,134,143,155,175,132,108,124,100,181,77,107,102,94,106,82,90,52,52,103,38,74,61,45,68,57,37,50,24,48,21,33,36,27,32,16,13,9,11,30,10186,Taunggyi,MMR014001
 Total,2985,3129,3375,3170,3269,3374,3127,3433,3694,3612,3306,3380,3620,3791,3373,3748,3000,3027,2941,2853,3067,2681,2925,2990,2801,3312,2568,2856,2795,2461,3042,2424,2366,2488,2129,2555,1921,2429,2288,2030,2509,1753,1683,1816,1523,1869,1315,1452,1437,1449,1447,1217,1136,1095,924,1299,812,856,812,749,889,579,672,459,380,479,272,331,331,287,363,235,192,218,140,193,122,122,121,109,93,55,48,42,28,107,152355,Taunggyi,MMR014001
