School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,56,177,189,167,201,210,161,201,200,104,70,26,18,14,8,6,4,7,2,2,3,-,-,1,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,1,1,-,2,1,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1838,Khawzar,MMR011006
 Previously attended,13,18,22,20,13,23,27,43,69,76,96,91,119,133,98,113,114,126,106,81,103,102,97,102,92,112,82,102,84,68,119,74,66,81,69,108,52,89,60,60,85,59,48,62,32,58,33,34,55,28,45,49,31,38,20,57,21,24,27,23,26,25,18,13,9,18,4,12,4,6,13,4,3,7,1,5,1,4,-,1,1,2,1,-,-,2,4132,Khawzar,MMR011006
 Never attended,159,51,26,24,13,17,14,14,19,18,18,17,8,25,15,26,18,23,30,20,26,23,38,45,50,63,31,46,51,48,81,41,54,61,47,71,32,70,45,35,80,36,48,62,45,84,43,51,57,50,71,68,68,64,30,74,26,42,55,32,69,36,31,34,10,57,17,36,25,22,34,19,17,21,3,24,5,10,4,9,12,8,5,4,2,24,3137,Khawzar,MMR011006
 Total,228,246,237,211,227,250,202,258,288,198,184,134,145,172,121,145,136,156,138,103,132,125,135,148,143,176,113,148,135,116,200,115,121,142,116,179,84,159,105,95,166,95,97,125,77,144,77,85,112,78,117,117,99,102,50,131,47,66,82,56,95,61,49,47,19,75,21,48,29,28,47,23,20,28,4,29,6,14,4,10,13,10,6,4,2,26,9107,Khawzar,MMR011006
