School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,583,1474,1662,1588,1584,1654,1426,1551,1353,978,626,465,341,254,157,102,71,65,41,26,20,11,18,13,12,14,6,10,7,3,12,5,8,8,6,9,3,5,8,1,11,3,4,3,1,3,-,2,1,2,1,-,2,3,2,2,3,3,-,3,-,2,1,2,-,2,1,2,1,1,2,-,-,-,1,2,-,-,-,-,-,-,-,-,-,1,16247,Myawady,MMR003005
 Previously attended,103,170,207,221,200,304,334,449,647,804,902,1015,1100,1320,1184,1443,1180,1267,1280,1224,1466,1197,1306,1474,1264,1806,1137,1428,1407,1180,1577,1198,1133,1490,1113,1392,906,1268,1097,878,1262,835,750,913,619,828,552,683,604,522,647,517,402,431,316,506,237,283,266,204,328,141,170,130,74,140,42,70,70,54,86,43,33,40,16,34,13,18,14,14,20,16,17,4,3,35,54073,Myawady,MMR003005
 Never attended,1539,587,305,224,130,185,129,153,149,132,132,100,129,157,115,213,130,149,158,111,210,139,122,175,97,311,107,192,157,119,281,143,145,234,112,300,88,128,139,120,242,123,110,162,91,285,61,106,103,62,167,101,68,84,49,215,25,52,49,35,102,25,47,38,14,114,9,16,16,21,35,12,13,19,10,41,2,7,11,3,12,8,2,2,5,23,11043,Myawady,MMR003005
 Total,2225,2231,2174,2033,1914,2143,1889,2153,2149,1914,1660,1580,1570,1731,1456,1758,1381,1481,1479,1361,1696,1347,1446,1662,1373,2131,1250,1630,1571,1302,1870,1346,1286,1732,1231,1701,997,1401,1244,999,1515,961,864,1078,711,1116,613,791,708,586,815,618,472,518,367,723,265,338,315,242,430,168,218,170,88,256,52,88,87,76,123,55,46,59,27,77,15,25,25,17,32,24,19,6,8,59,81363,Myawady,MMR003005
