School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,634,1656,1950,1764,1719,1857,1717,1785,1622,1457,1073,778,596,462,329,239,194,101,50,36,25,26,20,32,18,13,10,9,10,7,8,12,7,6,5,1,8,2,3,3,2,2,3,2,3,5,2,3,1,2,2,4,3,1,2,1,-,2,1,-,3,1,3,-,1,-,2,2,-,1,2,1,-,1,-,2,1,1,-,1,1,-,-,-,-,3,20311,Thanlyin,MMR013023
 Previously attended,179,279,355,332,368,409,440,615,797,1018,1155,1327,1538,1960,1775,2192,1971,2118,2013,1961,2192,1939,1888,2280,2000,2370,1889,2113,1997,1843,2051,1736,1571,1945,1649,1960,1381,1771,1589,1438,1766,1388,1290,1401,1195,1328,1035,1161,1156,1065,1114,969,777,841,719,856,536,680,632,498,637,406,480,372,263,386,195,236,209,192,291,185,154,142,97,122,71,81,88,64,57,52,37,24,19,108,85779,Thanlyin,MMR013023
 Never attended,1355,297,98,56,34,29,33,32,34,26,29,34,39,39,36,41,29,56,36,32,51,50,43,54,35,56,39,55,57,50,56,40,51,45,49,44,35,61,55,48,54,51,29,42,39,59,32,39,37,35,38,43,32,22,24,49,24,35,27,28,44,14,20,18,10,21,8,7,11,12,25,20,15,19,9,12,16,8,7,3,12,2,4,3,1,10,4409,Thanlyin,MMR013023
 Total,2168,2232,2403,2152,2121,2295,2190,2432,2453,2501,2257,2139,2173,2461,2140,2472,2194,2275,2099,2029,2268,2015,1951,2366,2053,2439,1938,2177,2064,1900,2115,1788,1629,1996,1703,2005,1424,1834,1647,1489,1822,1441,1322,1445,1237,1392,1069,1203,1194,1102,1154,1016,812,864,745,906,560,717,660,526,684,421,503,390,274,407,205,245,220,205,318,206,169,162,106,136,88,90,95,68,70,54,41,27,20,121,110499,Thanlyin,MMR013023
