School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,771,1356,1681,1634,1670,1808,1540,1827,1727,1311,994,602,404,294,173,119,46,28,31,19,17,14,18,13,8,13,8,10,12,6,9,5,3,5,1,3,2,5,-,1,2,4,3,4,2,11,2,5,3,3,2,3,3,1,2,1,2,2,2,-,4,5,5,1,1,1,-,2,4,5,3,1,2,3,1,2,1,1,-,-,1,-,-,-,-,-,18288,Kyauktaw,MMR012004
 Previously attended,114,171,219,212,234,236,241,342,481,565,795,856,813,1210,898,946,733,814,872,864,1203,775,842,981,773,1083,723,873,805,640,1116,621,722,812,558,747,475,869,702,706,1020,708,633,852,562,865,541,730,765,631,814,706,506,543,423,667,354,412,411,399,536,287,341,286,172,344,110,156,139,112,267,111,90,126,63,145,55,58,60,49,56,28,19,23,14,35,43866,Kyauktaw,MMR012004
 Never attended,1033,318,166,91,80,77,71,80,82,77,84,67,64,101,65,63,47,59,51,59,83,50,65,68,57,107,53,80,64,53,106,58,47,69,42,93,37,72,60,47,96,63,56,70,52,120,49,59,71,71,104,80,60,60,42,112,32,46,52,44,94,44,62,33,17,73,19,30,24,24,56,26,26,33,14,51,14,18,14,15,21,7,11,7,7,19,6144,Kyauktaw,MMR012004
 Total,1918,1845,2066,1937,1984,2121,1852,2249,2290,1953,1873,1525,1281,1605,1136,1128,826,901,954,942,1303,839,925,1062,838,1203,784,963,881,699,1231,684,772,886,601,843,514,946,762,754,1118,775,692,926,616,996,592,794,839,705,920,789,569,604,467,780,388,460,465,443,634,336,408,320,190,418,129,188,167,141,326,138,118,162,78,198,70,77,74,64,78,35,30,30,21,54,68298,Kyauktaw,MMR012004
