School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,523,1289,1297,1206,1325,1311,1177,1160,1011,813,551,389,236,186,141,91,64,42,31,10,19,7,4,7,3,10,5,11,9,1,7,2,2,1,5,3,2,3,1,4,4,4,2,2,-,2,-,2,3,3,1,1,-,1,-,2,1,-,1,1,3,1,1,2,-,-,1,-,3,-,1,-,-,1,1,-,-,2,-,-,-,-,-,-,-,-,13005,Kyaungon,MMR017007
 Previously attended,92,154,179,167,171,208,297,397,560,635,847,836,981,1051,1013,1261,1034,1090,1102,1000,1253,1022,1137,1194,1030,1255,1081,1089,1092,888,1334,964,913,1000,980,1068,876,1058,915,831,1085,833,784,870,747,952,759,752,855,730,877,737,582,650,578,773,467,445,529,399,435,271,230,180,113,211,134,139,219,171,304,159,115,152,94,144,96,85,76,66,63,34,34,31,24,65,52104,Kyaungon,MMR017007
 Never attended,1071,218,79,58,38,41,36,51,59,71,59,54,56,71,42,69,54,65,60,40,70,40,66,52,60,74,56,59,79,46,88,70,39,48,48,45,28,43,41,35,40,28,36,39,30,53,29,33,36,31,53,25,34,33,28,48,21,35,35,29,22,24,20,18,6,21,8,16,23,20,42,24,27,26,17,37,15,13,14,12,8,9,1,5,2,17,4522,Kyaungon,MMR017007
 Total,1686,1661,1555,1431,1534,1560,1510,1608,1630,1519,1457,1279,1273,1308,1196,1421,1152,1197,1193,1050,1342,1069,1207,1253,1093,1339,1142,1159,1180,935,1429,1036,954,1049,1033,1116,906,1104,957,870,1129,865,822,911,777,1007,788,787,894,764,931,763,616,684,606,823,489,480,565,429,460,296,251,200,119,232,143,155,245,191,347,183,142,179,112,181,111,100,90,78,71,43,35,36,26,82,69631,Kyaungon,MMR017007
