School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,188,429,445,399,473,432,373,341,308,252,151,104,74,63,34,24,8,8,4,4,5,5,2,5,-,2,1,4,2,1,2,-,1,-,1,-,-,1,-,-,1,-,2,-,1,-,-,-,1,3,-,-,1,1,-,-,2,-,-,-,-,1,2,-,-,-,1,-,-,-,1,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,4166,Zigon,MMR008011
 Previously attended,27,50,69,55,87,84,92,147,226,247,292,314,389,388,388,511,385,421,401,376,505,380,487,539,433,553,459,437,477,424,557,407,452,520,493,538,425,521,469,395,470,420,431,424,378,502,358,373,438,377,409,341,334,353,303,391,260,256,257,227,271,163,212,124,79,115,71,107,107,87,155,76,72,97,69,75,57,51,56,41,36,26,15,16,13,36,23949,Zigon,MMR008011
 Never attended,286,50,11,13,14,9,6,6,9,11,13,13,9,15,6,18,8,9,9,5,13,7,9,19,11,15,6,12,18,11,11,10,12,7,5,6,8,8,7,5,13,6,8,4,6,12,7,7,13,2,9,5,10,4,2,8,7,3,7,2,10,4,3,3,2,4,-,3,4,13,9,5,10,5,5,4,3,5,5,6,7,5,1,-,2,7,980,Zigon,MMR008011
 Total,501,529,525,467,574,525,471,494,543,510,456,431,472,466,428,553,401,438,414,385,523,392,498,563,444,570,466,453,497,436,570,417,465,527,499,544,433,530,476,400,484,426,441,428,385,514,365,380,452,382,418,346,345,358,305,399,269,259,264,229,281,168,217,127,81,119,72,110,111,100,165,81,82,102,74,80,60,56,62,47,44,31,16,16,15,43,29095,Zigon,MMR008011
