School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,563,2119,2409,2090,2028,2220,2047,2067,2061,1654,1250,965,841,612,444,359,217,121,63,51,37,24,35,24,12,20,10,13,11,8,15,7,2,1,6,9,6,4,6,5,3,3,5,4,2,5,3,2,1,2,2,3,4,4,2,2,-,2,5,1,3,2,3,3,-,1,2,3,-,1,3,-,2,-,1,2,-,1,-,-,2,-,-,1,-,2,24523,Pakokku,MMR009018
 Previously attended,154,283,338,290,291,392,359,468,678,767,850,1038,1288,1427,1306,1784,1534,1417,1454,1479,1838,1456,1658,1772,1609,2050,1560,1794,1522,1421,2015,1344,1405,1569,1394,1830,1188,1499,1311,1135,1711,1098,1154,1077,843,1219,862,1019,973,875,1038,727,830,819,629,861,558,636,604,477,583,354,425,296,237,347,225,219,231,179,270,127,155,153,87,104,73,83,66,52,61,34,19,30,22,77,71486,Pakokku,MMR009018
 Never attended,1632,219,73,33,38,39,30,52,52,58,70,63,74,95,92,136,95,102,118,128,181,150,141,171,135,228,154,183,185,186,251,168,179,185,170,252,170,245,222,224,408,259,264,260,197,359,213,228,266,247,324,252,263,260,208,366,244,322,310,273,372,228,287,164,144,222,139,156,188,135,285,137,132,175,91,122,87,73,50,57,84,39,28,29,19,52,15997,Pakokku,MMR009018
 Total,2349,2621,2820,2413,2357,2651,2436,2587,2791,2479,2170,2066,2203,2134,1842,2279,1846,1640,1635,1658,2056,1630,1834,1967,1756,2298,1724,1990,1718,1615,2281,1519,1586,1755,1570,2091,1364,1748,1539,1364,2122,1360,1423,1341,1042,1583,1078,1249,1240,1124,1364,982,1097,1083,839,1229,802,960,919,751,958,584,715,463,381,570,366,378,419,315,558,264,289,328,179,228,160,157,116,109,147,73,47,60,41,131,112006,Pakokku,MMR009018
